record_id,metric_number,legacy_metric_number_mapped,crosswalk_status,metric_type,line_type,hftd_tier,area_type,wui_status,unit_canonical,unit_crosswalk_status,actual_value,comments,blank_meaning,utility_id,reporting_year,reporting_quarter,schema_version,source_revision,source_report_quarter,source_file,source_sheet,source_row,source_value_cell,guideline_url
T9R-afd77ad103d04bc3,1090000000,1.d.0.a.i,v4_native,1. Number of overhead circuit miles upgraded,Distribution,Non-HFTD,Urban,WUI,Circuit miles,v4_native,0,,,SDG&E,2025,2,v4.01,5,2,SDGE_2025_Q2_R5.xlsx,Table 9,2,M2,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T9R-f876ffd75cd7e35f,1090000001,1.d.0.a.ii,v4_native,1. Number of overhead circuit miles upgraded,Distribution,Non-HFTD,Urban,Non-WUI,Circuit miles,v4_native,0,,,SDG&E,2025,2,v4.01,5,2,SDGE_2025_Q2_R5.xlsx,Table 9,3,M3,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T9R-4224b319aa646f47,1090000002,1.d.0.b.i,v4_native,1. Number of overhead circuit miles upgraded,Distribution,Non-HFTD,Rural,WUI,Circuit miles,v4_native,0,,,SDG&E,2025,2,v4.01,5,2,SDGE_2025_Q2_R5.xlsx,Table 9,4,M4,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T9R-e265ffffc5cedeaf,1090000003,1.d.0.b.ii,v4_native,1. Number of overhead circuit miles upgraded,Distribution,Non-HFTD,Rural,Non-WUI,Circuit miles,v4_native,0,,,SDG&E,2025,2,v4.01,5,2,SDGE_2025_Q2_R5.xlsx,Table 9,5,M5,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T9R-b122fe78b44a896b,1090000004,1.d.0.c.i,v4_native,1. Number of overhead circuit miles upgraded,Distribution,Non-HFTD,Highly rural,WUI,Circuit miles,v4_native,0,,,SDG&E,2025,2,v4.01,5,2,SDGE_2025_Q2_R5.xlsx,Table 9,6,M6,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T9R-cf5e0afac8ae3062,1090000005,1.d.0.c.ii,v4_native,1. Number of overhead circuit miles upgraded,Distribution,Non-HFTD,Highly rural,Non-WUI,Circuit miles,v4_native,0,,,SDG&E,2025,2,v4.01,5,2,SDGE_2025_Q2_R5.xlsx,Table 9,7,M7,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T9R-ece0bc18d1f7144e,1090000006,1.d.2.a.i,v4_native,1. Number of overhead circuit miles upgraded,Distribution,HFTD Tier 2,Urban,WUI,Circuit miles,v4_native,0,,,SDG&E,2025,2,v4.01,5,2,SDGE_2025_Q2_R5.xlsx,Table 9,8,M8,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T9R-6af581bce9037647,1090000007,1.d.2.a.ii,v4_native,1. Number of overhead circuit miles upgraded,Distribution,HFTD Tier 2,Urban,Non-WUI,Circuit miles,v4_native,0,,,SDG&E,2025,2,v4.01,5,2,SDGE_2025_Q2_R5.xlsx,Table 9,9,M9,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T9R-acf3f548d3845ac7,1090000008,1.d.2.b.i,v4_native,1. Number of overhead circuit miles upgraded,Distribution,HFTD Tier 2,Rural,WUI,Circuit miles,v4_native,1.67970739499999,,,SDG&E,2025,2,v4.01,5,2,SDGE_2025_Q2_R5.xlsx,Table 9,10,M10,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T9R-829cde32cee0db49,1090000009,1.d.2.b.ii,v4_native,1. Number of overhead circuit miles upgraded,Distribution,HFTD Tier 2,Rural,Non-WUI,Circuit miles,v4_native,2.866834568,,,SDG&E,2025,2,v4.01,5,2,SDGE_2025_Q2_R5.xlsx,Table 9,11,M11,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T9R-4c261cec1df45264,1090000010,1.d.2.c.i,v4_native,1. Number of overhead circuit miles upgraded,Distribution,HFTD Tier 2,Highly rural,WUI,Circuit miles,v4_native,0,,,SDG&E,2025,2,v4.01,5,2,SDGE_2025_Q2_R5.xlsx,Table 9,12,M12,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T9R-0551b1ea2818a068,1090000011,1.d.2.c.ii,v4_native,1. Number of overhead circuit miles upgraded,Distribution,HFTD Tier 2,Highly rural,Non-WUI,Circuit miles,v4_native,0.05699512,,,SDG&E,2025,2,v4.01,5,2,SDGE_2025_Q2_R5.xlsx,Table 9,13,M13,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T9R-ea27446f56294a4a,1090000012,1.d.3.a.i,v4_native,1. Number of overhead circuit miles upgraded,Distribution,HFTD Tier 3,Urban,WUI,Circuit miles,v4_native,0,,,SDG&E,2025,2,v4.01,5,2,SDGE_2025_Q2_R5.xlsx,Table 9,14,M14,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T9R-b3d99259972299cc,1090000013,1.d.3.a.ii,v4_native,1. Number of overhead circuit miles upgraded,Distribution,HFTD Tier 3,Urban,Non-WUI,Circuit miles,v4_native,0,,,SDG&E,2025,2,v4.01,5,2,SDGE_2025_Q2_R5.xlsx,Table 9,15,M15,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T9R-3bf8402854edba7a,1090000014,1.d.3.b.i,v4_native,1. Number of overhead circuit miles upgraded,Distribution,HFTD Tier 3,Rural,WUI,Circuit miles,v4_native,0.368103319,,,SDG&E,2025,2,v4.01,5,2,SDGE_2025_Q2_R5.xlsx,Table 9,16,M16,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T9R-4420404961b8d9c1,1090000015,1.d.3.b.ii,v4_native,1. Number of overhead circuit miles upgraded,Distribution,HFTD Tier 3,Rural,Non-WUI,Circuit miles,v4_native,0.113110277,,,SDG&E,2025,2,v4.01,5,2,SDGE_2025_Q2_R5.xlsx,Table 9,17,M17,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T9R-fc0a431338847151,1090000016,1.d.3.c.i,v4_native,1. Number of overhead circuit miles upgraded,Distribution,HFTD Tier 3,Highly rural,WUI,Circuit miles,v4_native,0,,,SDG&E,2025,2,v4.01,5,2,SDGE_2025_Q2_R5.xlsx,Table 9,18,M18,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T9R-4909198d2ff1938b,1090000017,1.d.3.c.ii,v4_native,1. Number of overhead circuit miles upgraded,Distribution,HFTD Tier 3,Highly rural,Non-WUI,Circuit miles,v4_native,0,,,SDG&E,2025,2,v4.01,5,2,SDGE_2025_Q2_R5.xlsx,Table 9,19,M19,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T9R-3ba06e504e161119,1090000018,1.t.0.a.i,v4_native,1. Number of overhead circuit miles upgraded,Transmission,Non-HFTD,Urban,WUI,Circuit miles,v4_native,0,,,SDG&E,2025,2,v4.01,5,2,SDGE_2025_Q2_R5.xlsx,Table 9,20,M20,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T9R-c75aebd4ae785c27,1090000019,1.t.0.a.ii,v4_native,1. Number of overhead circuit miles upgraded,Transmission,Non-HFTD,Urban,Non-WUI,Circuit miles,v4_native,0,,,SDG&E,2025,2,v4.01,5,2,SDGE_2025_Q2_R5.xlsx,Table 9,21,M21,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T9R-88f8860e99a4645f,1090000020,1.t.0.b.i,v4_native,1. Number of overhead circuit miles upgraded,Transmission,Non-HFTD,Rural,WUI,Circuit miles,v4_native,0,,,SDG&E,2025,2,v4.01,5,2,SDGE_2025_Q2_R5.xlsx,Table 9,22,M22,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T9R-6b2488c30102b9b0,1090000021,1.t.0.b.ii,v4_native,1. Number of overhead circuit miles upgraded,Transmission,Non-HFTD,Rural,Non-WUI,Circuit miles,v4_native,0,,,SDG&E,2025,2,v4.01,5,2,SDGE_2025_Q2_R5.xlsx,Table 9,23,M23,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T9R-f8785a94fd9eb444,1090000022,1.t.0.c.i,v4_native,1. Number of overhead circuit miles upgraded,Transmission,Non-HFTD,Highly rural,WUI,Circuit miles,v4_native,0,,,SDG&E,2025,2,v4.01,5,2,SDGE_2025_Q2_R5.xlsx,Table 9,24,M24,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T9R-240910022c61a129,1090000023,1.t.0.c.ii,v4_native,1. Number of overhead circuit miles upgraded,Transmission,Non-HFTD,Highly rural,Non-WUI,Circuit miles,v4_native,0,,,SDG&E,2025,2,v4.01,5,2,SDGE_2025_Q2_R5.xlsx,Table 9,25,M25,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T9R-94497fbc14545f32,1090000024,1.t.2.a.i,v4_native,1. Number of overhead circuit miles upgraded,Transmission,HFTD Tier 2,Urban,WUI,Circuit miles,v4_native,0,,,SDG&E,2025,2,v4.01,5,2,SDGE_2025_Q2_R5.xlsx,Table 9,26,M26,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T9R-821abd5ffea26836,1090000025,1.t.2.a.ii,v4_native,1. Number of overhead circuit miles upgraded,Transmission,HFTD Tier 2,Urban,Non-WUI,Circuit miles,v4_native,0,,,SDG&E,2025,2,v4.01,5,2,SDGE_2025_Q2_R5.xlsx,Table 9,27,M27,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T9R-a8f2af8fb1d8d12b,1090000026,1.t.2.b.i,v4_native,1. Number of overhead circuit miles upgraded,Transmission,HFTD Tier 2,Rural,WUI,Circuit miles,v4_native,0,,,SDG&E,2025,2,v4.01,5,2,SDGE_2025_Q2_R5.xlsx,Table 9,28,M28,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T9R-2582072e3f8f7b71,1090000027,1.t.2.b.ii,v4_native,1. Number of overhead circuit miles upgraded,Transmission,HFTD Tier 2,Rural,Non-WUI,Circuit miles,v4_native,0,,,SDG&E,2025,2,v4.01,5,2,SDGE_2025_Q2_R5.xlsx,Table 9,29,M29,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T9R-3b282a878176c31a,1090000028,1.t.2.c.i,v4_native,1. Number of overhead circuit miles upgraded,Transmission,HFTD Tier 2,Highly rural,WUI,Circuit miles,v4_native,0,,,SDG&E,2025,2,v4.01,5,2,SDGE_2025_Q2_R5.xlsx,Table 9,30,M30,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T9R-de170d91b0d6f3d8,1090000029,1.t.2.c.ii,v4_native,1. Number of overhead circuit miles upgraded,Transmission,HFTD Tier 2,Highly rural,Non-WUI,Circuit miles,v4_native,0,,,SDG&E,2025,2,v4.01,5,2,SDGE_2025_Q2_R5.xlsx,Table 9,31,M31,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T9R-efe57eb8d5531a51,1090000030,1.t.3.a.i,v4_native,1. Number of overhead circuit miles upgraded,Transmission,HFTD Tier 3,Urban,WUI,Circuit miles,v4_native,0,,,SDG&E,2025,2,v4.01,5,2,SDGE_2025_Q2_R5.xlsx,Table 9,32,M32,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T9R-6d0ecbd38602c8c9,1090000031,1.t.3.a.ii,v4_native,1. Number of overhead circuit miles upgraded,Transmission,HFTD Tier 3,Urban,Non-WUI,Circuit miles,v4_native,0,,,SDG&E,2025,2,v4.01,5,2,SDGE_2025_Q2_R5.xlsx,Table 9,33,M33,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T9R-0a9e0e885a4bc7bd,1090000032,1.t.3.b.i,v4_native,1. Number of overhead circuit miles upgraded,Transmission,HFTD Tier 3,Rural,WUI,Circuit miles,v4_native,0,,,SDG&E,2025,2,v4.01,5,2,SDGE_2025_Q2_R5.xlsx,Table 9,34,M34,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T9R-36ec739f5cc5c2ec,1090000033,1.t.3.b.ii,v4_native,1. Number of overhead circuit miles upgraded,Transmission,HFTD Tier 3,Rural,Non-WUI,Circuit miles,v4_native,0,,,SDG&E,2025,2,v4.01,5,2,SDGE_2025_Q2_R5.xlsx,Table 9,35,M35,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T9R-4b83592ef758e7e0,1090000034,1.t.3.c.i,v4_native,1. Number of overhead circuit miles upgraded,Transmission,HFTD Tier 3,Highly rural,WUI,Circuit miles,v4_native,0,,,SDG&E,2025,2,v4.01,5,2,SDGE_2025_Q2_R5.xlsx,Table 9,36,M36,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T9R-1914a60195b23786,1090000035,1.t.3.c.ii,v4_native,1. Number of overhead circuit miles upgraded,Transmission,HFTD Tier 3,Highly rural,Non-WUI,Circuit miles,v4_native,0,,,SDG&E,2025,2,v4.01,5,2,SDGE_2025_Q2_R5.xlsx,Table 9,37,M37,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T9R-1edf04a106edd922,1090000036,2.0.a.i,v4_native,2. Number of substations upgraded,,Non-HFTD,Urban,WUI,Number of substations,v4_native,0,,,SDG&E,2025,2,v4.01,5,2,SDGE_2025_Q2_R5.xlsx,Table 9,38,M38,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T9R-a7fa184c5199d864,1090000037,2.0.a.ii,v4_native,2. Number of substations upgraded,,Non-HFTD,Urban,Non-WUI,Number of substations,v4_native,0,,,SDG&E,2025,2,v4.01,5,2,SDGE_2025_Q2_R5.xlsx,Table 9,39,M39,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T9R-a7f11bc0ff62729b,1090000038,2.0.b.i,v4_native,2. Number of substations upgraded,,Non-HFTD,Rural,WUI,Number of substations,v4_native,0,,,SDG&E,2025,2,v4.01,5,2,SDGE_2025_Q2_R5.xlsx,Table 9,40,M40,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T9R-9d240d1435776590,1090000039,2.0.b.ii,v4_native,2. Number of substations upgraded,,Non-HFTD,Rural,Non-WUI,Number of substations,v4_native,0,,,SDG&E,2025,2,v4.01,5,2,SDGE_2025_Q2_R5.xlsx,Table 9,41,M41,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T9R-6480e352cf91a5d8,1090000040,2.0.c.i,v4_native,2. Number of substations upgraded,,Non-HFTD,Highly rural,WUI,Number of substations,v4_native,0,,,SDG&E,2025,2,v4.01,5,2,SDGE_2025_Q2_R5.xlsx,Table 9,42,M42,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T9R-596cfbb4725c85cd,1090000041,2.0.c.ii,v4_native,2. Number of substations upgraded,,Non-HFTD,Highly rural,Non-WUI,Number of substations,v4_native,0,,,SDG&E,2025,2,v4.01,5,2,SDGE_2025_Q2_R5.xlsx,Table 9,43,M43,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T9R-2ce58116f7497c4b,1090000042,2.2.a.i,v4_native,2. Number of substations upgraded,,HFTD Tier 2,Urban,WUI,Number of substations,v4_native,0,,,SDG&E,2025,2,v4.01,5,2,SDGE_2025_Q2_R5.xlsx,Table 9,44,M44,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T9R-7dfb87095af743a3,1090000043,2.2.a.ii,v4_native,2. Number of substations upgraded,,HFTD Tier 2,Urban,Non-WUI,Number of substations,v4_native,0,,,SDG&E,2025,2,v4.01,5,2,SDGE_2025_Q2_R5.xlsx,Table 9,45,M45,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T9R-b603f68d7ad41cf5,1090000044,2.2.b.i,v4_native,2. Number of substations upgraded,,HFTD Tier 2,Rural,WUI,Number of substations,v4_native,0,,,SDG&E,2025,2,v4.01,5,2,SDGE_2025_Q2_R5.xlsx,Table 9,46,M46,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T9R-be3d3ba9ccfa2d5f,1090000045,2.2.b.ii,v4_native,2. Number of substations upgraded,,HFTD Tier 2,Rural,Non-WUI,Number of substations,v4_native,0,,,SDG&E,2025,2,v4.01,5,2,SDGE_2025_Q2_R5.xlsx,Table 9,47,M47,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T9R-f28149bbea513b4f,1090000046,2.2.c.i,v4_native,2. Number of substations upgraded,,HFTD Tier 2,Highly rural,WUI,Number of substations,v4_native,0,,,SDG&E,2025,2,v4.01,5,2,SDGE_2025_Q2_R5.xlsx,Table 9,48,M48,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T9R-de34caa0ec1ff8be,1090000047,2.2.c.ii,v4_native,2. Number of substations upgraded,,HFTD Tier 2,Highly rural,Non-WUI,Number of substations,v4_native,0,,,SDG&E,2025,2,v4.01,5,2,SDGE_2025_Q2_R5.xlsx,Table 9,49,M49,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T9R-b303cdf465b7c92c,1090000048,2.3.a.i,v4_native,2. Number of substations upgraded,,HFTD Tier 3,Urban,WUI,Number of substations,v4_native,0,,,SDG&E,2025,2,v4.01,5,2,SDGE_2025_Q2_R5.xlsx,Table 9,50,M50,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T9R-0fd6b8c78977414f,1090000049,2.3.a.ii,v4_native,2. Number of substations upgraded,,HFTD Tier 3,Urban,Non-WUI,Number of substations,v4_native,0,,,SDG&E,2025,2,v4.01,5,2,SDGE_2025_Q2_R5.xlsx,Table 9,51,M51,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T9R-a751d629f1e2b331,1090000050,2.3.b.i,v4_native,2. Number of substations upgraded,,HFTD Tier 3,Rural,WUI,Number of substations,v4_native,0,,,SDG&E,2025,2,v4.01,5,2,SDGE_2025_Q2_R5.xlsx,Table 9,52,M52,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T9R-d032468b31bff114,1090000051,2.3.b.ii,v4_native,2. Number of substations upgraded,,HFTD Tier 3,Rural,Non-WUI,Number of substations,v4_native,0,,,SDG&E,2025,2,v4.01,5,2,SDGE_2025_Q2_R5.xlsx,Table 9,53,M53,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T9R-63eaf5e0bd6fac04,1090000052,2.3.c.i,v4_native,2. Number of substations upgraded,,HFTD Tier 3,Highly rural,WUI,Number of substations,v4_native,0,,,SDG&E,2025,2,v4.01,5,2,SDGE_2025_Q2_R5.xlsx,Table 9,54,M54,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T9R-7273e30d4b53583b,1090000053,2.3.c.ii,v4_native,2. Number of substations upgraded,,HFTD Tier 3,Highly rural,Non-WUI,Number of substations,v4_native,0,,,SDG&E,2025,2,v4.01,5,2,SDGE_2025_Q2_R5.xlsx,Table 9,55,M55,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T9R-1a827d28a3da56cc,1090000054,3.0.a.i,v4_native,3. Number of weather stations with hardware upgraded,,Non-HFTD,Urban,WUI,Number of weather stations,v4_native,0,,,SDG&E,2025,2,v4.01,5,2,SDGE_2025_Q2_R5.xlsx,Table 9,56,M56,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T9R-e95131ffbc4a95d3,1090000055,3.0.a.ii,v4_native,3. Number of weather stations with hardware upgraded,,Non-HFTD,Urban,Non-WUI,Number of weather stations,v4_native,0,,,SDG&E,2025,2,v4.01,5,2,SDGE_2025_Q2_R5.xlsx,Table 9,57,M57,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T9R-fcb8b7f9cdebd11a,1090000056,3.0.b.i,v4_native,3. Number of weather stations with hardware upgraded,,Non-HFTD,Rural,WUI,Number of weather stations,v4_native,0,,,SDG&E,2025,2,v4.01,5,2,SDGE_2025_Q2_R5.xlsx,Table 9,58,M58,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T9R-64d6d7e867325490,1090000057,3.0.b.ii,v4_native,3. Number of weather stations with hardware upgraded,,Non-HFTD,Rural,Non-WUI,Number of weather stations,v4_native,0,,,SDG&E,2025,2,v4.01,5,2,SDGE_2025_Q2_R5.xlsx,Table 9,59,M59,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T9R-743c9393b39029ec,1090000058,3.0.c.i,v4_native,3. Number of weather stations with hardware upgraded,,Non-HFTD,Highly rural,WUI,Number of weather stations,v4_native,0,,,SDG&E,2025,2,v4.01,5,2,SDGE_2025_Q2_R5.xlsx,Table 9,60,M60,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T9R-57e88ff9ec1961a6,1090000059,3.0.c.ii,v4_native,3. Number of weather stations with hardware upgraded,,Non-HFTD,Highly rural,Non-WUI,Number of weather stations,v4_native,0,,,SDG&E,2025,2,v4.01,5,2,SDGE_2025_Q2_R5.xlsx,Table 9,61,M61,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T9R-2c53466cdf94e6d0,1090000060,3.2.a.i,v4_native,3. Number of weather stations with hardware upgraded,,HFTD Tier 2,Urban,WUI,Number of weather stations,v4_native,0,,,SDG&E,2025,2,v4.01,5,2,SDGE_2025_Q2_R5.xlsx,Table 9,62,M62,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T9R-1d788b053816fbb3,1090000061,3.2.a.ii,v4_native,3. Number of weather stations with hardware upgraded,,HFTD Tier 2,Urban,Non-WUI,Number of weather stations,v4_native,0,,,SDG&E,2025,2,v4.01,5,2,SDGE_2025_Q2_R5.xlsx,Table 9,63,M63,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T9R-8777ee9e64cfac5f,1090000062,3.2.b.i,v4_native,3. Number of weather stations with hardware upgraded,,HFTD Tier 2,Rural,WUI,Number of weather stations,v4_native,0,,,SDG&E,2025,2,v4.01,5,2,SDGE_2025_Q2_R5.xlsx,Table 9,64,M64,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T9R-16685e0835a25e1c,1090000063,3.2.b.ii,v4_native,3. Number of weather stations with hardware upgraded,,HFTD Tier 2,Rural,Non-WUI,Number of weather stations,v4_native,0,,,SDG&E,2025,2,v4.01,5,2,SDGE_2025_Q2_R5.xlsx,Table 9,65,M65,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T9R-199b2c663ee686a2,1090000064,3.2.c.i,v4_native,3. Number of weather stations with hardware upgraded,,HFTD Tier 2,Highly rural,WUI,Number of weather stations,v4_native,0,,,SDG&E,2025,2,v4.01,5,2,SDGE_2025_Q2_R5.xlsx,Table 9,66,M66,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T9R-b48d931f690717bc,1090000065,3.2.c.ii,v4_native,3. Number of weather stations with hardware upgraded,,HFTD Tier 2,Highly rural,Non-WUI,Number of weather stations,v4_native,1,,,SDG&E,2025,2,v4.01,5,2,SDGE_2025_Q2_R5.xlsx,Table 9,67,M67,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T9R-4145446b996d9585,1090000066,3.3.a.i,v4_native,3. Number of weather stations with hardware upgraded,,HFTD Tier 3,Urban,WUI,Number of weather stations,v4_native,0,,,SDG&E,2025,2,v4.01,5,2,SDGE_2025_Q2_R5.xlsx,Table 9,68,M68,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T9R-f78bd660b0ea042f,1090000067,3.3.a.ii,v4_native,3. Number of weather stations with hardware upgraded,,HFTD Tier 3,Urban,Non-WUI,Number of weather stations,v4_native,0,,,SDG&E,2025,2,v4.01,5,2,SDGE_2025_Q2_R5.xlsx,Table 9,69,M69,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T9R-e428d2ec651de839,1090000068,3.3.b.i,v4_native,3. Number of weather stations with hardware upgraded,,HFTD Tier 3,Rural,WUI,Number of weather stations,v4_native,0,,,SDG&E,2025,2,v4.01,5,2,SDGE_2025_Q2_R5.xlsx,Table 9,70,M70,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T9R-e7bcbbf14e7bd8ed,1090000069,3.3.b.ii,v4_native,3. Number of weather stations with hardware upgraded,,HFTD Tier 3,Rural,Non-WUI,Number of weather stations,v4_native,5,,,SDG&E,2025,2,v4.01,5,2,SDGE_2025_Q2_R5.xlsx,Table 9,71,M71,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T9R-674a0349a2d7f18a,1090000070,3.3.c.i,v4_native,3. Number of weather stations with hardware upgraded,,HFTD Tier 3,Highly rural,WUI,Number of weather stations,v4_native,0,,,SDG&E,2025,2,v4.01,5,2,SDGE_2025_Q2_R5.xlsx,Table 9,72,M72,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T9R-222536d3d9a107b6,1090000071,3.3.c.ii,v4_native,3. Number of weather stations with hardware upgraded,,HFTD Tier 3,Highly rural,Non-WUI,Number of weather stations,v4_native,0,,,SDG&E,2025,2,v4.01,5,2,SDGE_2025_Q2_R5.xlsx,Table 9,73,M73,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T9R-1ec0a5ffe9901555,1090000000,1.d.0.a.i,v4_native,1. Number of overhead circuit miles upgraded,Distribution,Non-HFTD,Urban,WUI,Circuit miles,v4_native,0,,,SDG&E,2025,3,v4.01,4,3,SDGE_2025_Q3_R4.xlsx,Table 9,2,M2,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T9R-c4dd136326341f3a,1090000001,1.d.0.a.ii,v4_native,1. Number of overhead circuit miles upgraded,Distribution,Non-HFTD,Urban,Non-WUI,Circuit miles,v4_native,0,,,SDG&E,2025,3,v4.01,4,3,SDGE_2025_Q3_R4.xlsx,Table 9,3,M3,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
T9R-35aedc3137398681,1090000002,1.d.0.b.i,v4_native,1. Number of overhead circuit miles upgraded,Distribution,Non-HFTD,Rural,WUI,Circuit miles,v4_native,0,,,SDG&E,2025,3,v4.01,4,3,SDGE_2025_Q3_R4.xlsx,Table 9,4,M4,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
