metric_number,metric_group_crosswalk,legacy_metric_number_crosswalk,crosswalk_status,metric,definition,purpose,assumptions_made_to_connect_metric_to_purpose,third_party_validation,unit_canonical,actual_value_canonical,value_conversion,comments,blank_meaning,utility_id,reporting_year,reporting_quarter,schema_version,source_revision,source_report_quarter,source_file,source_sheet,source_row,source_value_cell,source_number_format,guideline_url
1030000025,6. Situational Awareness,6.a.,exact_metric_name_and_unit,Communication success rate of weather stations,Communication success rate of weather stations,To track the weather station performance,To ensure the effectiveness of situational awareness tools,Yes,percent,98.66,excel_percent_fraction_to_percent_points,,,SDG&E,2025,4,v4.01,3,4,SDGE_2025_Q4_R3.xlsx,Table 3,27,M27,0.00%,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
1030000026,6. Situational Awareness,6.b.,exact_metric_name_and_unit,Post processing success rate - WRF simulations,Post processing success rate - WRF simulations,To track the weather data processing performance,To ensure the effectiveness of situational awareness tools,Yes,percent,100,excel_percent_fraction_to_percent_points,,,SDG&E,2025,4,v4.01,3,4,SDGE_2025_Q4_R3.xlsx,Table 3,28,M28,0%,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
1030000027,6. Situational Awareness,6.c.,exact_metric_name_and_unit,Post processing success rate - ML gust model,Post processing success rate - ML gust model,To track the weather data processing performance,To ensure the effectiveness of situational awareness tools,No,percent,100,excel_percent_fraction_to_percent_points,,,SDG&E,2025,4,v4.01,3,4,SDGE_2025_Q4_R3.xlsx,Table 3,29,M29,0%,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
1030000028,6. Situational Awareness,6.d.,exact_metric_name_and_unit,Post processing success rate - SAWTI,Post processing success rate - SAWTI,To track the weather data processing performance,To ensure the effectiveness of situational awareness tools,No,percent,96.39999999999999,excel_percent_fraction_to_percent_points,,,SDG&E,2025,4,v4.01,3,4,SDGE_2025_Q4_R3.xlsx,Table 3,30,M30,0%,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
1030000029,6. Situational Awareness,6.e.,exact_metric_name_and_unit,Post processing success rate - FPI,Post processing success rate - FPI,To track the weather data processing performance,To ensure the effectiveness of situational awareness tools,No,percent,100,excel_percent_fraction_to_percent_points,,,SDG&E,2025,4,v4.01,3,4,SDGE_2025_Q4_R3.xlsx,Table 3,31,M31,0%,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
1030000030,6. Situational Awareness,6.f.,exact_metric_name_and_unit,Post processing success rate - OPI,Post processing success rate - OPI,To track the weather data processing performance,To ensure the effectiveness of situational awareness tools,No,percent,100,excel_percent_fraction_to_percent_points,,,SDG&E,2025,4,v4.01,3,4,SDGE_2025_Q4_R3.xlsx,Table 3,32,M32,0%,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
1030000031,7. Emergency Preparedness,7.a,exact_metric_name_and_unit,Percentage of community partners participating in local wildfire mitigation planning (in territory),Percentage of community partners participating in local wildfire mitigation planning (in territory),To track engagement and preparedness for PSPS activation,To ensure the effectiveness of preparedness of external partners,No,percent,100,,,,SDG&E,2025,4,v4.01,3,4,SDGE_2025_Q4_R3.xlsx,Table 3,33,M33,General,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
1030000032,7. Emergency Preparedness,7.b,exact_metric_name_and_unit,Percentage of Wildfire/PSPS events followed by an After-Action Review or feedback process,Percentage of Wildfire/PSPS events followed by an After-Action Review or feedback process,To track the after action review and feedback,To ensure the effectiveness of preparedness,No,percent,,,No PSPS events in 2025 Q4,Not Applicable,SDG&E,2025,4,v4.01,3,4,SDGE_2025_Q4_R3.xlsx,Table 3,34,M34,General,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
1030000033,8. Community Outreach and Engagement,8.a,exact_metric_name_and_unit,Percentage of individuals with AFN who were aware of what support and resources were available to them during a PSPS event.,Percentage of individuals with AFN who were aware of what support and resources were available to them during a PSPS event.,To track engagement and preparedness for PSPS activation,To ensure the effectiveness of preparedness,No,percent,,,No PSPS events in 2025 Q4,Not Applicable,SDG&E,2025,4,v4.01,3,4,SDGE_2025_Q4_R3.xlsx,Table 3,35,M35,General,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
1030000034,8. Community Outreach and Engagement,8.b,exact_metric_name_and_unit,Percentage of individuals with AFN who were able to use necessary medical equipment to maintain necessary life functions for the duration of any PSPS event that affected them,Percentage of individuals with AFN who were able to use necessary medical equipment to maintain necessary life functions for the duration of any PSPS event that affected them,To track engagement and preparedness for PSPS activation,To ensure the effectiveness of preparedness,No,percent,,,No PSPS events in 2025 Q4,Not Applicable,SDG&E,2025,4,v4.01,3,4,SDGE_2025_Q4_R3.xlsx,Table 3,36,M36,General,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
1030000035,8. Community Outreach and Engagement,8.c,exact_metric_name_and_unit,Percentage of individuals who utilized mitigation services and reported they were satisfied with the level of support,Percentage of individuals who utilized mitigation services and reported they were satisfied with the level of support,To track engagement and preparedness for PSPS activation,To ensure the effectiveness of preparedness,No,percent,,,No PSPS events in 2025 Q4,Not Applicable,SDG&E,2025,4,v4.01,3,4,SDGE_2025_Q4_R3.xlsx,Table 3,37,M37,General,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=58132&shareable=true
