record_id,comparison_group_id,metric_number,distribution_metric_number_crosswalk,transmission_metric_number_crosswalk,legacy_metric_number_mapped,crosswalk_status,metric_type,metric_name,line_type,line_type_scope,hftd_tier,unit_canonical,unit_crosswalk_status,actual_value,comments,blank_meaning,utility_id,reporting_year,reporting_quarter,schema_version,source_revision,source_report_quarter,source_file,source_sheet,source_row,source_value_cell,guideline_url
T4R-48c0c507a690619a,T4-d355c8abcd298d,,,,5.a.,legacy_only_other_placeholder,5. Other,Other relevant weather pattern metrics tracked (add additional rows as needed),All line types (legacy aggregate),reported_all_line_types,,,legacy_only,,,,SDG&E,2023,4,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 4,22,M22,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T4R-f731412cc11cda5a,T4-8e80c5d3a208b9,,1040000000,1040000003,1.a.,legacy_all_line_types_to_v4_line_type_pair,1. Red flag warning only overhead circuit mile days,Red Flag Warning Only overhead circuit mile days,All line types (legacy aggregate),reported_all_line_types,HFTD Tier 2,Red flag warning overhead circuit mile days,same_measurement_definition_simplified_label,0,,,SDG&E,2024,1,v3.2,2,1,SDGE_2024_Q1_Tables1-15_R2.xlsx,Table 4,10,F10,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T4R-b1b618e075d52c71,T4-3550b2867635d4,,1040000001,1040000004,1.b.,legacy_all_line_types_to_v4_line_type_pair,1. Red flag warning only overhead circuit mile days,Red Flag Warning Only overhead circuit mile days,All line types (legacy aggregate),reported_all_line_types,HFTD Tier 3,Red flag warning overhead circuit mile days,same_measurement_definition_simplified_label,0,,,SDG&E,2024,1,v3.2,2,1,SDGE_2024_Q1_Tables1-15_R2.xlsx,Table 4,11,F11,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T4R-be5219d4e1cf29db,T4-eff34c8f752257,,1040000002,1040000005,1.c.,legacy_all_line_types_to_v4_line_type_pair,1. Red flag warning only overhead circuit mile days,Red Flag Warning Only overhead circuit mile days,All line types (legacy aggregate),reported_all_line_types,Non-HFTD,Red flag warning overhead circuit mile days,same_measurement_definition_simplified_label,0,,,SDG&E,2024,1,v3.2,2,1,SDGE_2024_Q1_Tables1-15_R2.xlsx,Table 4,12,F12,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T4R-30db11969c1a6c90,T4-66e4b15c6a0742,,1040000006,1040000009,2.a.,legacy_all_line_types_to_v4_line_type_pair,2. Wind condition overhead circuit mile days,High Wind Warning Only overhead circuit mile days,All line types (legacy aggregate),reported_all_line_types,HFTD Tier 2,High Wind Warning overhead circuit mile days,same_measurement_definition_simplified_label,504,,,SDG&E,2024,1,v3.2,2,1,SDGE_2024_Q1_Tables1-15_R2.xlsx,Table 4,13,F13,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T4R-3fecb57157473687,T4-1d3962106381ab,,1040000007,1040000010,2.b.,legacy_all_line_types_to_v4_line_type_pair,2. Wind condition overhead circuit mile days,High Wind Warning Only overhead circuit mile days,All line types (legacy aggregate),reported_all_line_types,HFTD Tier 3,High Wind Warning overhead circuit mile days,same_measurement_definition_simplified_label,744,,,SDG&E,2024,1,v3.2,2,1,SDGE_2024_Q1_Tables1-15_R2.xlsx,Table 4,14,F14,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T4R-0a657f12a6536956,T4-5db1270315ca0f,,1040000008,1040000011,2.c.,legacy_all_line_types_to_v4_line_type_pair,2. Wind condition overhead circuit mile days,High Wind Warning Only overhead circuit mile days,All line types (legacy aggregate),reported_all_line_types,Non-HFTD,High Wind Warning overhead circuit mile days,same_measurement_definition_simplified_label,71,,,SDG&E,2024,1,v3.2,2,1,SDGE_2024_Q1_Tables1-15_R2.xlsx,Table 4,15,F15,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T4R-5891492a909cb368,T4-b3609e3d1405ed,,1040000012,1040000015,3.a.,legacy_all_line_types_to_v4_line_type_pair,3. Wind condition and Red flag warning overhead circuit mile days,High Wind Warning and Red Flag Warning overhead circuit mile days,All line types (legacy aggregate),reported_all_line_types,HFTD Tier 2,High wind warning and red flag warning overhead circuit mile days,same_measurement_definition_simplified_label,0,,,SDG&E,2024,1,v3.2,2,1,SDGE_2024_Q1_Tables1-15_R2.xlsx,Table 4,16,F16,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T4R-192f3e1fedc3b4e2,T4-9d2cb861840e2c,,1040000013,1040000016,3.b.,legacy_all_line_types_to_v4_line_type_pair,3. Wind condition and Red flag warning overhead circuit mile days,High Wind Warning and Red Flag Warning overhead circuit mile days,All line types (legacy aggregate),reported_all_line_types,HFTD Tier 3,High wind warning and red flag warning overhead circuit mile days,same_measurement_definition_simplified_label,0,,,SDG&E,2024,1,v3.2,2,1,SDGE_2024_Q1_Tables1-15_R2.xlsx,Table 4,17,F17,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T4R-cf8598d3cbef46b4,T4-14d6d4829b631e,,1040000014,1040000017,3.c.,legacy_all_line_types_to_v4_line_type_pair,3. Wind condition and Red flag warning overhead circuit mile days,High Wind Warning and Red Flag Warning overhead circuit mile days,All line types (legacy aggregate),reported_all_line_types,Non-HFTD,High wind warning and red flag warning overhead circuit mile days,same_measurement_definition_simplified_label,0,,,SDG&E,2024,1,v3.2,2,1,SDGE_2024_Q1_Tables1-15_R2.xlsx,Table 4,18,F18,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T4R-698ec8876f0533ff,T4-bab50aaf57a531,,1040000018,1040000021,4.a.,legacy_all_line_types_to_v4_line_type_pair,4. Fire potential index overhead circuit mile days,Fire potential index circuit mile days,All line types (legacy aggregate),reported_all_line_types,HFTD Tier 2,High fire potential index (as defined by the utility in its WMP) overhead circuit mile days,same_measurement_definition_simplified_label,0,,,SDG&E,2024,1,v3.2,2,1,SDGE_2024_Q1_Tables1-15_R2.xlsx,Table 4,19,F19,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T4R-c7465f5ebc242dfa,T4-ec42fee6908963,,1040000019,1040000022,4.b.,legacy_all_line_types_to_v4_line_type_pair,4. Fire potential index overhead circuit mile days,Fire potential index circuit mile days,All line types (legacy aggregate),reported_all_line_types,HFTD Tier 3,High fire potential index (as defined by the utility in its WMP) overhead circuit mile days,same_measurement_definition_simplified_label,0,,,SDG&E,2024,1,v3.2,2,1,SDGE_2024_Q1_Tables1-15_R2.xlsx,Table 4,20,F20,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T4R-a0a70065a277c6d0,T4-415343ed66f7a0,,1040000020,1040000023,4.c.,legacy_all_line_types_to_v4_line_type_pair,4. Fire potential index overhead circuit mile days,Fire potential index circuit mile days,All line types (legacy aggregate),reported_all_line_types,Non-HFTD,High fire potential index (as defined by the utility in its WMP) overhead circuit mile days,same_measurement_definition_simplified_label,0,,,SDG&E,2024,1,v3.2,2,1,SDGE_2024_Q1_Tables1-15_R2.xlsx,Table 4,21,F21,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T4R-6ba224a8fee4d206,T4-d355c8abcd298d,,,,5.a.,legacy_only_other_placeholder,5. Other,Other relevant weather pattern metrics tracked (add additional rows as needed),All line types (legacy aggregate),reported_all_line_types,,,legacy_only,,,,SDG&E,2024,1,v3.2,2,1,SDGE_2024_Q1_Tables1-15_R2.xlsx,Table 4,22,F22,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T4R-1af039ef3807f38a,T4-8e80c5d3a208b9,,1040000000,1040000003,1.a.,legacy_all_line_types_to_v4_line_type_pair,1. Red flag warning only overhead circuit mile days,Red Flag Warning Only overhead circuit mile days,All line types (legacy aggregate),reported_all_line_types,HFTD Tier 2,Red flag warning overhead circuit mile days,same_measurement_definition_simplified_label,0,,,SDG&E,2024,2,v3.2,1,2,SDGE_2024_Q2_Tables1-15_R1.xlsx,Table 4,10,F10,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T4R-5d537f12f240e72e,T4-3550b2867635d4,,1040000001,1040000004,1.b.,legacy_all_line_types_to_v4_line_type_pair,1. Red flag warning only overhead circuit mile days,Red Flag Warning Only overhead circuit mile days,All line types (legacy aggregate),reported_all_line_types,HFTD Tier 3,Red flag warning overhead circuit mile days,same_measurement_definition_simplified_label,0,,,SDG&E,2024,2,v3.2,1,2,SDGE_2024_Q2_Tables1-15_R1.xlsx,Table 4,11,F11,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T4R-00ce8db78c4948d2,T4-eff34c8f752257,,1040000002,1040000005,1.c.,legacy_all_line_types_to_v4_line_type_pair,1. Red flag warning only overhead circuit mile days,Red Flag Warning Only overhead circuit mile days,All line types (legacy aggregate),reported_all_line_types,Non-HFTD,Red flag warning overhead circuit mile days,same_measurement_definition_simplified_label,0,,,SDG&E,2024,2,v3.2,1,2,SDGE_2024_Q2_Tables1-15_R1.xlsx,Table 4,12,F12,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T4R-e51d70bb3a197dae,T4-66e4b15c6a0742,,1040000006,1040000009,2.a.,legacy_all_line_types_to_v4_line_type_pair,2. Wind condition overhead circuit mile days,High Wind Warning Only overhead circuit mile days,All line types (legacy aggregate),reported_all_line_types,HFTD Tier 2,High Wind Warning overhead circuit mile days,same_measurement_definition_simplified_label,0,,,SDG&E,2024,2,v3.2,1,2,SDGE_2024_Q2_Tables1-15_R1.xlsx,Table 4,13,F13,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T4R-6a59ce7fe33bc27d,T4-1d3962106381ab,,1040000007,1040000010,2.b.,legacy_all_line_types_to_v4_line_type_pair,2. Wind condition overhead circuit mile days,High Wind Warning Only overhead circuit mile days,All line types (legacy aggregate),reported_all_line_types,HFTD Tier 3,High Wind Warning overhead circuit mile days,same_measurement_definition_simplified_label,0,,,SDG&E,2024,2,v3.2,1,2,SDGE_2024_Q2_Tables1-15_R1.xlsx,Table 4,14,F14,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T4R-6e5ed96fcb5fde26,T4-5db1270315ca0f,,1040000008,1040000011,2.c.,legacy_all_line_types_to_v4_line_type_pair,2. Wind condition overhead circuit mile days,High Wind Warning Only overhead circuit mile days,All line types (legacy aggregate),reported_all_line_types,Non-HFTD,High Wind Warning overhead circuit mile days,same_measurement_definition_simplified_label,0,,,SDG&E,2024,2,v3.2,1,2,SDGE_2024_Q2_Tables1-15_R1.xlsx,Table 4,15,F15,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T4R-5802739bd2b2b0dc,T4-b3609e3d1405ed,,1040000012,1040000015,3.a.,legacy_all_line_types_to_v4_line_type_pair,3. Wind condition and Red flag warning overhead circuit mile days,High Wind Warning and Red Flag Warning overhead circuit mile days,All line types (legacy aggregate),reported_all_line_types,HFTD Tier 2,High wind warning and red flag warning overhead circuit mile days,same_measurement_definition_simplified_label,0,,,SDG&E,2024,2,v3.2,1,2,SDGE_2024_Q2_Tables1-15_R1.xlsx,Table 4,16,F16,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T4R-9fd2a7417096972e,T4-9d2cb861840e2c,,1040000013,1040000016,3.b.,legacy_all_line_types_to_v4_line_type_pair,3. Wind condition and Red flag warning overhead circuit mile days,High Wind Warning and Red Flag Warning overhead circuit mile days,All line types (legacy aggregate),reported_all_line_types,HFTD Tier 3,High wind warning and red flag warning overhead circuit mile days,same_measurement_definition_simplified_label,0,,,SDG&E,2024,2,v3.2,1,2,SDGE_2024_Q2_Tables1-15_R1.xlsx,Table 4,17,F17,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T4R-d80a21eba6ccc6fe,T4-14d6d4829b631e,,1040000014,1040000017,3.c.,legacy_all_line_types_to_v4_line_type_pair,3. Wind condition and Red flag warning overhead circuit mile days,High Wind Warning and Red Flag Warning overhead circuit mile days,All line types (legacy aggregate),reported_all_line_types,Non-HFTD,High wind warning and red flag warning overhead circuit mile days,same_measurement_definition_simplified_label,0,,,SDG&E,2024,2,v3.2,1,2,SDGE_2024_Q2_Tables1-15_R1.xlsx,Table 4,18,F18,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T4R-357adf320f9a5bb2,T4-bab50aaf57a531,,1040000018,1040000021,4.a.,legacy_all_line_types_to_v4_line_type_pair,4. Fire potential index overhead circuit mile days,Fire potential index circuit mile days,All line types (legacy aggregate),reported_all_line_types,HFTD Tier 2,High fire potential index (as defined by the utility in its WMP) overhead circuit mile days,same_measurement_definition_simplified_label,31782,,,SDG&E,2024,2,v3.2,1,2,SDGE_2024_Q2_Tables1-15_R1.xlsx,Table 4,19,F19,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T4R-9dd402dac1b418fc,T4-ec42fee6908963,,1040000019,1040000022,4.b.,legacy_all_line_types_to_v4_line_type_pair,4. Fire potential index overhead circuit mile days,Fire potential index circuit mile days,All line types (legacy aggregate),reported_all_line_types,HFTD Tier 3,High fire potential index (as defined by the utility in its WMP) overhead circuit mile days,same_measurement_definition_simplified_label,34294,,,SDG&E,2024,2,v3.2,1,2,SDGE_2024_Q2_Tables1-15_R1.xlsx,Table 4,20,F20,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T4R-a996e119a5b8e09b,T4-415343ed66f7a0,,1040000020,1040000023,4.c.,legacy_all_line_types_to_v4_line_type_pair,4. Fire potential index overhead circuit mile days,Fire potential index circuit mile days,All line types (legacy aggregate),reported_all_line_types,Non-HFTD,High fire potential index (as defined by the utility in its WMP) overhead circuit mile days,same_measurement_definition_simplified_label,20582,,,SDG&E,2024,2,v3.2,1,2,SDGE_2024_Q2_Tables1-15_R1.xlsx,Table 4,21,F21,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T4R-432338bfae2fe9ba,T4-d355c8abcd298d,,,,5.a.,legacy_only_other_placeholder,5. Other,Other relevant weather pattern metrics tracked (add additional rows as needed),All line types (legacy aggregate),reported_all_line_types,,,legacy_only,,,,SDG&E,2024,2,v3.2,1,2,SDGE_2024_Q2_Tables1-15_R1.xlsx,Table 4,22,F22,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T4R-192e9846c37ecbf6,T4-8e80c5d3a208b9,,1040000000,1040000003,1.a.,legacy_all_line_types_to_v4_line_type_pair,1. Red flag warning only overhead circuit mile days,Red Flag Warning Only overhead circuit mile days,All line types (legacy aggregate),reported_all_line_types,HFTD Tier 2,Red flag warning overhead circuit mile days,same_measurement_definition_simplified_label,0,,,SDG&E,2024,3,v3.2,1,3,SDGE_2024_Q3_Tables1-15_Rev1.xlsx,Table 4,10,F10,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T4R-f2473e76c48962d2,T4-3550b2867635d4,,1040000001,1040000004,1.b.,legacy_all_line_types_to_v4_line_type_pair,1. Red flag warning only overhead circuit mile days,Red Flag Warning Only overhead circuit mile days,All line types (legacy aggregate),reported_all_line_types,HFTD Tier 3,Red flag warning overhead circuit mile days,same_measurement_definition_simplified_label,0,,,SDG&E,2024,3,v3.2,1,3,SDGE_2024_Q3_Tables1-15_Rev1.xlsx,Table 4,11,F11,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T4R-335f973a09bf0a53,T4-eff34c8f752257,,1040000002,1040000005,1.c.,legacy_all_line_types_to_v4_line_type_pair,1. Red flag warning only overhead circuit mile days,Red Flag Warning Only overhead circuit mile days,All line types (legacy aggregate),reported_all_line_types,Non-HFTD,Red flag warning overhead circuit mile days,same_measurement_definition_simplified_label,0,,,SDG&E,2024,3,v3.2,1,3,SDGE_2024_Q3_Tables1-15_Rev1.xlsx,Table 4,12,F12,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T4R-3caabc84db70edc5,T4-66e4b15c6a0742,,1040000006,1040000009,2.a.,legacy_all_line_types_to_v4_line_type_pair,2. Wind condition overhead circuit mile days,High Wind Warning Only overhead circuit mile days,All line types (legacy aggregate),reported_all_line_types,HFTD Tier 2,High Wind Warning overhead circuit mile days,same_measurement_definition_simplified_label,0,,,SDG&E,2024,3,v3.2,1,3,SDGE_2024_Q3_Tables1-15_Rev1.xlsx,Table 4,13,F13,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T4R-d52cfb9bcc78e81c,T4-1d3962106381ab,,1040000007,1040000010,2.b.,legacy_all_line_types_to_v4_line_type_pair,2. Wind condition overhead circuit mile days,High Wind Warning Only overhead circuit mile days,All line types (legacy aggregate),reported_all_line_types,HFTD Tier 3,High Wind Warning overhead circuit mile days,same_measurement_definition_simplified_label,0,,,SDG&E,2024,3,v3.2,1,3,SDGE_2024_Q3_Tables1-15_Rev1.xlsx,Table 4,14,F14,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T4R-5796c220d52815f2,T4-5db1270315ca0f,,1040000008,1040000011,2.c.,legacy_all_line_types_to_v4_line_type_pair,2. Wind condition overhead circuit mile days,High Wind Warning Only overhead circuit mile days,All line types (legacy aggregate),reported_all_line_types,Non-HFTD,High Wind Warning overhead circuit mile days,same_measurement_definition_simplified_label,0,,,SDG&E,2024,3,v3.2,1,3,SDGE_2024_Q3_Tables1-15_Rev1.xlsx,Table 4,15,F15,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T4R-67a186d1cbf7091d,T4-b3609e3d1405ed,,1040000012,1040000015,3.a.,legacy_all_line_types_to_v4_line_type_pair,3. Wind condition and Red flag warning overhead circuit mile days,High Wind Warning and Red Flag Warning overhead circuit mile days,All line types (legacy aggregate),reported_all_line_types,HFTD Tier 2,High wind warning and red flag warning overhead circuit mile days,same_measurement_definition_simplified_label,0,,,SDG&E,2024,3,v3.2,1,3,SDGE_2024_Q3_Tables1-15_Rev1.xlsx,Table 4,16,F16,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T4R-d49a8c444dec16da,T4-9d2cb861840e2c,,1040000013,1040000016,3.b.,legacy_all_line_types_to_v4_line_type_pair,3. Wind condition and Red flag warning overhead circuit mile days,High Wind Warning and Red Flag Warning overhead circuit mile days,All line types (legacy aggregate),reported_all_line_types,HFTD Tier 3,High wind warning and red flag warning overhead circuit mile days,same_measurement_definition_simplified_label,0,,,SDG&E,2024,3,v3.2,1,3,SDGE_2024_Q3_Tables1-15_Rev1.xlsx,Table 4,17,F17,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T4R-31992e44b2acce35,T4-14d6d4829b631e,,1040000014,1040000017,3.c.,legacy_all_line_types_to_v4_line_type_pair,3. Wind condition and Red flag warning overhead circuit mile days,High Wind Warning and Red Flag Warning overhead circuit mile days,All line types (legacy aggregate),reported_all_line_types,Non-HFTD,High wind warning and red flag warning overhead circuit mile days,same_measurement_definition_simplified_label,0,,,SDG&E,2024,3,v3.2,1,3,SDGE_2024_Q3_Tables1-15_Rev1.xlsx,Table 4,18,F18,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T4R-cbacac28b5bfd37e,T4-bab50aaf57a531,,1040000018,1040000021,4.a.,legacy_all_line_types_to_v4_line_type_pair,4. Fire potential index overhead circuit mile days,Fire potential index circuit mile days,All line types (legacy aggregate),reported_all_line_types,HFTD Tier 2,High fire potential index (as defined by the utility in its WMP) overhead circuit mile days,same_measurement_definition_simplified_label,187662,,,SDG&E,2024,3,v3.2,1,3,SDGE_2024_Q3_Tables1-15_Rev1.xlsx,Table 4,19,F19,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T4R-1d049b2140f1af81,T4-ec42fee6908963,,1040000019,1040000022,4.b.,legacy_all_line_types_to_v4_line_type_pair,4. Fire potential index overhead circuit mile days,Fire potential index circuit mile days,All line types (legacy aggregate),reported_all_line_types,HFTD Tier 3,High fire potential index (as defined by the utility in its WMP) overhead circuit mile days,same_measurement_definition_simplified_label,166142,,,SDG&E,2024,3,v3.2,1,3,SDGE_2024_Q3_Tables1-15_Rev1.xlsx,Table 4,20,F20,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T4R-1fdc706ee2a8cdfc,T4-415343ed66f7a0,,1040000020,1040000023,4.c.,legacy_all_line_types_to_v4_line_type_pair,4. Fire potential index overhead circuit mile days,Fire potential index circuit mile days,All line types (legacy aggregate),reported_all_line_types,Non-HFTD,High fire potential index (as defined by the utility in its WMP) overhead circuit mile days,same_measurement_definition_simplified_label,139670,,,SDG&E,2024,3,v3.2,1,3,SDGE_2024_Q3_Tables1-15_Rev1.xlsx,Table 4,21,F21,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T4R-4240b37ecf69b21a,T4-d355c8abcd298d,,,,5.a.,legacy_only_other_placeholder,5. Other,Other relevant weather pattern metrics tracked (add additional rows as needed),All line types (legacy aggregate),reported_all_line_types,,,legacy_only,,,,SDG&E,2024,3,v3.2,1,3,SDGE_2024_Q3_Tables1-15_Rev1.xlsx,Table 4,22,F22,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T4R-dd7653dd7d11ad14,T4-8e80c5d3a208b9,,1040000000,1040000003,1.a.,legacy_all_line_types_to_v4_line_type_pair,1. Red flag warning only overhead circuit mile days,Red Flag Warning Only overhead circuit mile days,All line types (legacy aggregate),reported_all_line_types,HFTD Tier 2,Red flag warning overhead circuit mile days,same_measurement_definition_simplified_label,6022.27,,,SDG&E,2024,4,v3.2,1,4,SDGE_2024_Q4_Tables1-15_R1.xlsx,Table 4,10,F10,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T4R-32bd4ae6ea78f1d0,T4-3550b2867635d4,,1040000001,1040000004,1.b.,legacy_all_line_types_to_v4_line_type_pair,1. Red flag warning only overhead circuit mile days,Red Flag Warning Only overhead circuit mile days,All line types (legacy aggregate),reported_all_line_types,HFTD Tier 3,Red flag warning overhead circuit mile days,same_measurement_definition_simplified_label,5731.19,,,SDG&E,2024,4,v3.2,1,4,SDGE_2024_Q4_Tables1-15_R1.xlsx,Table 4,11,F11,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T4R-88420c2c493c7c09,T4-eff34c8f752257,,1040000002,1040000005,1.c.,legacy_all_line_types_to_v4_line_type_pair,1. Red flag warning only overhead circuit mile days,Red Flag Warning Only overhead circuit mile days,All line types (legacy aggregate),reported_all_line_types,Non-HFTD,Red flag warning overhead circuit mile days,same_measurement_definition_simplified_label,3241.31,,,SDG&E,2024,4,v3.2,1,4,SDGE_2024_Q4_Tables1-15_R1.xlsx,Table 4,12,F12,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T4R-fa8c669da7bb6da7,T4-66e4b15c6a0742,,1040000006,1040000009,2.a.,legacy_all_line_types_to_v4_line_type_pair,2. Wind condition overhead circuit mile days,High Wind Warning Only overhead circuit mile days,All line types (legacy aggregate),reported_all_line_types,HFTD Tier 2,High Wind Warning overhead circuit mile days,same_measurement_definition_simplified_label,0,,,SDG&E,2024,4,v3.2,1,4,SDGE_2024_Q4_Tables1-15_R1.xlsx,Table 4,13,F13,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T4R-3d550b24464fba52,T4-1d3962106381ab,,1040000007,1040000010,2.b.,legacy_all_line_types_to_v4_line_type_pair,2. Wind condition overhead circuit mile days,High Wind Warning Only overhead circuit mile days,All line types (legacy aggregate),reported_all_line_types,HFTD Tier 3,High Wind Warning overhead circuit mile days,same_measurement_definition_simplified_label,0,,,SDG&E,2024,4,v3.2,1,4,SDGE_2024_Q4_Tables1-15_R1.xlsx,Table 4,14,F14,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T4R-e765f1d19572676b,T4-5db1270315ca0f,,1040000008,1040000011,2.c.,legacy_all_line_types_to_v4_line_type_pair,2. Wind condition overhead circuit mile days,High Wind Warning Only overhead circuit mile days,All line types (legacy aggregate),reported_all_line_types,Non-HFTD,High Wind Warning overhead circuit mile days,same_measurement_definition_simplified_label,0,,,SDG&E,2024,4,v3.2,1,4,SDGE_2024_Q4_Tables1-15_R1.xlsx,Table 4,15,F15,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T4R-e79834ddefbf3f12,T4-b3609e3d1405ed,,1040000012,1040000015,3.a.,legacy_all_line_types_to_v4_line_type_pair,3. Wind condition and Red flag warning overhead circuit mile days,High Wind Warning and Red Flag Warning overhead circuit mile days,All line types (legacy aggregate),reported_all_line_types,HFTD Tier 2,High wind warning and red flag warning overhead circuit mile days,same_measurement_definition_simplified_label,84.68,,,SDG&E,2024,4,v3.2,1,4,SDGE_2024_Q4_Tables1-15_R1.xlsx,Table 4,16,F16,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T4R-b30e246fabd052e1,T4-9d2cb861840e2c,,1040000013,1040000016,3.b.,legacy_all_line_types_to_v4_line_type_pair,3. Wind condition and Red flag warning overhead circuit mile days,High Wind Warning and Red Flag Warning overhead circuit mile days,All line types (legacy aggregate),reported_all_line_types,HFTD Tier 3,High wind warning and red flag warning overhead circuit mile days,same_measurement_definition_simplified_label,0,,,SDG&E,2024,4,v3.2,1,4,SDGE_2024_Q4_Tables1-15_R1.xlsx,Table 4,17,F17,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T4R-663ea8c9453ce779,T4-14d6d4829b631e,,1040000014,1040000017,3.c.,legacy_all_line_types_to_v4_line_type_pair,3. Wind condition and Red flag warning overhead circuit mile days,High Wind Warning and Red Flag Warning overhead circuit mile days,All line types (legacy aggregate),reported_all_line_types,Non-HFTD,High wind warning and red flag warning overhead circuit mile days,same_measurement_definition_simplified_label,35.59,,,SDG&E,2024,4,v3.2,1,4,SDGE_2024_Q4_Tables1-15_R1.xlsx,Table 4,18,F18,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T4R-847a1fd2ff753352,T4-bab50aaf57a531,,1040000018,1040000021,4.a.,legacy_all_line_types_to_v4_line_type_pair,4. Fire potential index overhead circuit mile days,Fire potential index circuit mile days,All line types (legacy aggregate),reported_all_line_types,HFTD Tier 2,High fire potential index (as defined by the utility in its WMP) overhead circuit mile days,same_measurement_definition_simplified_label,157247.88,,,SDG&E,2024,4,v3.2,1,4,SDGE_2024_Q4_Tables1-15_R1.xlsx,Table 4,19,F19,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
