record_id,comparison_group_id,metric_number,mapped_v4_metric_number,initiative_mapping_status,tracking_id_normalized,group_tracking_ids,wmp_category,wmp_initiative,wmp_activity,expense_type,hftd_tier,unit_canonical,actual_value_canonical,primary_driver_targeted,secondary_drivers_targeted,year_initiated,most_recent_proceeding,memorandum_account,current_compliance_status,associated_rules,other_spend_category,comments,blank_meaning,utility_id,reporting_year,schema_version,source_revision,source_file,source_sheet,source_row,source_value_cell,guideline_url
T11R-57fd42a896d5fe49,T11-97310a8a81f2f1,,3110000160,component_of_v4_tracking_id_group,WMP.1009,WMP.1008;WMP.1009;WMP.1198;WMP.514;WMP.532;WMP.557,"Emergency Preparedness, Collaboration and Public Awareness",Emergency Preparedness and Recovery Plan,,CAPEX,Territory,$ Thousands,0,PSPS Vulnerability,NA,2013,NA,NA,NA,NA,NA,NA,,SDG&E,2023,v3.1,0,SDGE_2023_Q4_Tables1-15.xlsx,Table 11,20,AD20,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T11R-c4534b147f8cbbf2,T11-97310a8a81f2f1,,3110000161,component_of_v4_tracking_id_group,WMP.1009,WMP.1008;WMP.1009;WMP.1198;WMP.514;WMP.532;WMP.557,"Emergency Preparedness, Collaboration and Public Awareness",Emergency Preparedness and Recovery Plan,,CAPEX,HFTD,$ Thousands,0,PSPS Vulnerability,NA,2013,NA,NA,NA,NA,NA,NA,,SDG&E,2023,v3.1,0,SDGE_2023_Q4_Tables1-15.xlsx,Table 11,20,AE20,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T11R-ce1d991d0e80ffdb,T11-97310a8a81f2f1,,3110000162,component_of_v4_tracking_id_group,WMP.1009,WMP.1008;WMP.1009;WMP.1198;WMP.514;WMP.532;WMP.557,"Emergency Preparedness, Collaboration and Public Awareness",Emergency Preparedness and Recovery Plan,,OPEX,Territory,$ Thousands,0,PSPS Vulnerability,NA,2013,NA,NA,NA,NA,NA,NA,,SDG&E,2023,v3.1,0,SDGE_2023_Q4_Tables1-15.xlsx,Table 11,20,AF20,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T11R-fbc7209f2932c118,T11-97310a8a81f2f1,,3110000163,component_of_v4_tracking_id_group,WMP.1009,WMP.1008;WMP.1009;WMP.1198;WMP.514;WMP.532;WMP.557,"Emergency Preparedness, Collaboration and Public Awareness",Emergency Preparedness and Recovery Plan,,OPEX,HFTD,$ Thousands,0,PSPS Vulnerability,NA,2013,NA,NA,NA,NA,NA,NA,,SDG&E,2023,v3.1,0,SDGE_2023_Q4_Tables1-15.xlsx,Table 11,20,AG20,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T11R-5ca7ee43d5912bb2,T11-5c1495e84d8e6e,,3110000172,component_of_v4_tracking_id_group,WMP.1007,WMP.1007,"Emergency Preparedness, Collaboration and Public Awareness",Customer Support in Wildfire and PSPS Emergencies,,CAPEX,Territory,$ Thousands,0,PSPS Vulnerability,NA,2013,NA,NA,NA,NA,NA,NA,,SDG&E,2023,v3.1,0,SDGE_2023_Q4_Tables1-15.xlsx,Table 11,21,AD21,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T11R-5ffab9df090262ab,T11-5c1495e84d8e6e,,3110000173,component_of_v4_tracking_id_group,WMP.1007,WMP.1007,"Emergency Preparedness, Collaboration and Public Awareness",Customer Support in Wildfire and PSPS Emergencies,,CAPEX,HFTD,$ Thousands,0,PSPS Vulnerability,NA,2013,NA,NA,NA,NA,NA,NA,,SDG&E,2023,v3.1,0,SDGE_2023_Q4_Tables1-15.xlsx,Table 11,21,AE21,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T11R-e7d2a47e6016eef4,T11-5c1495e84d8e6e,,3110000174,component_of_v4_tracking_id_group,WMP.1007,WMP.1007,"Emergency Preparedness, Collaboration and Public Awareness",Customer Support in Wildfire and PSPS Emergencies,,OPEX,Territory,$ Thousands,0,PSPS Vulnerability,NA,2013,NA,NA,NA,NA,NA,NA,,SDG&E,2023,v3.1,0,SDGE_2023_Q4_Tables1-15.xlsx,Table 11,21,AF21,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T11R-4962457c753f52aa,T11-5c1495e84d8e6e,,3110000175,component_of_v4_tracking_id_group,WMP.1007,WMP.1007,"Emergency Preparedness, Collaboration and Public Awareness",Customer Support in Wildfire and PSPS Emergencies,,OPEX,HFTD,$ Thousands,0,PSPS Vulnerability,NA,2013,NA,NA,NA,NA,NA,NA,,SDG&E,2023,v3.1,0,SDGE_2023_Q4_Tables1-15.xlsx,Table 11,21,AG21,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T11R-8f43a59b981225c7,T11-9c78b51087af8a,,3110000080,component_of_v4_tracking_id_group,WMP.515,WMP.515,"Grid Design, Operations, and Maintenance",Grid Operations and Procedures,Personnel Work Procedures and Training in Conditions of Elevated Fire Risk,CAPEX,Territory,$ Thousands,0,Equipment failure,Other contact with object,2008,2019 GRC,NA,Exceeds,P.U. Code § 451,NA,NA,,SDG&E,2023,v3.1,0,SDGE_2023_Q4_Tables1-15.xlsx,Table 11,22,AD22,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T11R-dd2ffbb26978bc82,T11-9c78b51087af8a,,3110000081,component_of_v4_tracking_id_group,WMP.515,WMP.515,"Grid Design, Operations, and Maintenance",Grid Operations and Procedures,Personnel Work Procedures and Training in Conditions of Elevated Fire Risk,CAPEX,HFTD,$ Thousands,0,Equipment failure,Other contact with object,2008,2019 GRC,NA,Exceeds,P.U. Code § 451,NA,NA,,SDG&E,2023,v3.1,0,SDGE_2023_Q4_Tables1-15.xlsx,Table 11,22,AE22,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T11R-e3aa81ac955bef3d,T11-9c78b51087af8a,,3110000082,component_of_v4_tracking_id_group,WMP.515,WMP.515,"Grid Design, Operations, and Maintenance",Grid Operations and Procedures,Personnel Work Procedures and Training in Conditions of Elevated Fire Risk,OPEX,Territory,$ Thousands,0,Equipment failure,Other contact with object,2008,2019 GRC,NA,Exceeds,P.U. Code § 451,NA,NA,,SDG&E,2023,v3.1,0,SDGE_2023_Q4_Tables1-15.xlsx,Table 11,22,AF22,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T11R-811434efa5af273b,T11-9c78b51087af8a,,3110000083,component_of_v4_tracking_id_group,WMP.515,WMP.515,"Grid Design, Operations, and Maintenance",Grid Operations and Procedures,Personnel Work Procedures and Training in Conditions of Elevated Fire Risk,OPEX,HFTD,$ Thousands,0,Equipment failure,Other contact with object,2008,2019 GRC,NA,Exceeds,P.U. Code § 451,NA,NA,,SDG&E,2023,v3.1,0,SDGE_2023_Q4_Tables1-15.xlsx,Table 11,22,AG22,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T11R-32d71761b99763aa,T11-172505285c90ce,,3110000008,component_of_v4_tracking_id_group,WMP.455,WMP.455,"Grid Design, Operations, and Maintenance",Grid Design and System Hardening,Covered conductor installation,CAPEX,Territory,$ Thousands,81552.91636,Other contact with object,Equipment failure,2020,NA,WMPMA,Exceeds,G.O. 95,NA,Covered conductor installation,,SDG&E,2023,v3.1,0,SDGE_2023_Q4_Tables1-15.xlsx,Table 11,23,AD23,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T11R-c0079e9d1f975d13,T11-172505285c90ce,,3110000009,component_of_v4_tracking_id_group,WMP.455,WMP.455,"Grid Design, Operations, and Maintenance",Grid Design and System Hardening,Covered conductor installation,CAPEX,HFTD,$ Thousands,81552.91636,Other contact with object,Equipment failure,2020,NA,WMPMA,Exceeds,G.O. 95,NA,Covered conductor installation,,SDG&E,2023,v3.1,0,SDGE_2023_Q4_Tables1-15.xlsx,Table 11,23,AE23,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T11R-440e8ba045b98726,T11-172505285c90ce,,3110000010,component_of_v4_tracking_id_group,WMP.455,WMP.455,"Grid Design, Operations, and Maintenance",Grid Design and System Hardening,Covered conductor installation,OPEX,Territory,$ Thousands,3319.06602,Other contact with object,Equipment failure,2020,NA,WMPMA,Exceeds,G.O. 95,NA,Covered conductor installation,,SDG&E,2023,v3.1,0,SDGE_2023_Q4_Tables1-15.xlsx,Table 11,23,AF23,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T11R-c7d447f9370404ce,T11-172505285c90ce,,3110000011,component_of_v4_tracking_id_group,WMP.455,WMP.455,"Grid Design, Operations, and Maintenance",Grid Design and System Hardening,Covered conductor installation,OPEX,HFTD,$ Thousands,3319.06602,Other contact with object,Equipment failure,2020,NA,WMPMA,Exceeds,G.O. 95,NA,Covered conductor installation,,SDG&E,2023,v3.1,0,SDGE_2023_Q4_Tables1-15.xlsx,Table 11,23,AG23,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T11R-900aea02ec0e9966,T11-fdb22a97647512,,3110000044,component_of_v4_tracking_id_group,WMP.453,WMP.1189;WMP.453;WMP.972,"Grid Design, Operations, and Maintenance",Grid Design and System Hardening,Other grid topology improvements to minimize risk of ignitions,CAPEX,Territory,$ Thousands,1557.104142,Equipment failure,NA,2016,2019 GRC,NA,Exceeds,G.O. 95,NA,Capacitor Maintenance and replacement program (SCADA),,SDG&E,2023,v3.1,0,SDGE_2023_Q4_Tables1-15.xlsx,Table 11,24,AD24,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T11R-f7462847f3dacf95,T11-fdb22a97647512,,3110000045,component_of_v4_tracking_id_group,WMP.453,WMP.1189;WMP.453;WMP.972,"Grid Design, Operations, and Maintenance",Grid Design and System Hardening,Other grid topology improvements to minimize risk of ignitions,CAPEX,HFTD,$ Thousands,207.6138857,Equipment failure,NA,2016,2019 GRC,NA,Exceeds,G.O. 95,NA,Capacitor Maintenance and replacement program (SCADA),,SDG&E,2023,v3.1,0,SDGE_2023_Q4_Tables1-15.xlsx,Table 11,24,AE24,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T11R-027865d10fb697b5,T11-fdb22a97647512,,3110000046,component_of_v4_tracking_id_group,WMP.453,WMP.1189;WMP.453;WMP.972,"Grid Design, Operations, and Maintenance",Grid Design and System Hardening,Other grid topology improvements to minimize risk of ignitions,OPEX,Territory,$ Thousands,0,Equipment failure,NA,2016,2019 GRC,NA,Exceeds,G.O. 95,NA,Capacitor Maintenance and replacement program (SCADA),,SDG&E,2023,v3.1,0,SDGE_2023_Q4_Tables1-15.xlsx,Table 11,24,AF24,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T11R-a6852f3797220bbb,T11-fdb22a97647512,,3110000047,component_of_v4_tracking_id_group,WMP.453,WMP.1189;WMP.453;WMP.972,"Grid Design, Operations, and Maintenance",Grid Design and System Hardening,Other grid topology improvements to minimize risk of ignitions,OPEX,HFTD,$ Thousands,0,Equipment failure,NA,2016,2019 GRC,NA,Exceeds,G.O. 95,NA,Capacitor Maintenance and replacement program (SCADA),,SDG&E,2023,v3.1,0,SDGE_2023_Q4_Tables1-15.xlsx,Table 11,24,AG24,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T11R-1b4a1c026bc91dde,T11-d508993f870491,,3110000060,component_of_v4_tracking_id_group,WMP.459,WMP.459;WMP.464;WMP.550,"Grid Design, Operations, and Maintenance",Equipment Maintenance and Repair,,CAPEX,Territory,$ Thousands,49.86601,Equipment failure,NA,2019,NA,WMPMA,Exceeds,G.O. 95,NA,Expulsion fuse replacement,,SDG&E,2023,v3.1,0,SDGE_2023_Q4_Tables1-15.xlsx,Table 11,25,AD25,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T11R-077a1d1af00d82fe,T11-d508993f870491,,3110000061,component_of_v4_tracking_id_group,WMP.459,WMP.459;WMP.464;WMP.550,"Grid Design, Operations, and Maintenance",Equipment Maintenance and Repair,,CAPEX,HFTD,$ Thousands,49.86601,Equipment failure,NA,2019,NA,WMPMA,Exceeds,G.O. 95,NA,Expulsion fuse replacement,,SDG&E,2023,v3.1,0,SDGE_2023_Q4_Tables1-15.xlsx,Table 11,25,AE25,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T11R-49a8bb560dec2668,T11-d508993f870491,,3110000062,component_of_v4_tracking_id_group,WMP.459,WMP.459;WMP.464;WMP.550,"Grid Design, Operations, and Maintenance",Equipment Maintenance and Repair,,OPEX,Territory,$ Thousands,0,Equipment failure,NA,2019,NA,WMPMA,Exceeds,G.O. 95,NA,Expulsion fuse replacement,,SDG&E,2023,v3.1,0,SDGE_2023_Q4_Tables1-15.xlsx,Table 11,25,AF25,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T11R-97a0bcffa22c006c,T11-d508993f870491,,3110000063,component_of_v4_tracking_id_group,WMP.459,WMP.459;WMP.464;WMP.550,"Grid Design, Operations, and Maintenance",Equipment Maintenance and Repair,,OPEX,HFTD,$ Thousands,0,Equipment failure,NA,2019,NA,WMPMA,Exceeds,G.O. 95,NA,Expulsion fuse replacement,,SDG&E,2023,v3.1,0,SDGE_2023_Q4_Tables1-15.xlsx,Table 11,25,AG25,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T11R-c80346ed6ef1d12a,T11-d508993f870491,,3110000060,component_of_v4_tracking_id_group,WMP.464,WMP.459;WMP.464;WMP.550,"Grid Design, Operations, and Maintenance",Equipment Maintenance and Repair,,CAPEX,Territory,$ Thousands,0,"PSPS - for sectionalization, etc.",NA,2019,NA,WMPMA,Exceeds,G.O. 95,NA,"Maintenance, repair, and replacement of connectors, including hotline clamps",,SDG&E,2023,v3.1,0,SDGE_2023_Q4_Tables1-15.xlsx,Table 11,26,AD26,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T11R-bd23c9922a0ef1a1,T11-d508993f870491,,3110000061,component_of_v4_tracking_id_group,WMP.464,WMP.459;WMP.464;WMP.550,"Grid Design, Operations, and Maintenance",Equipment Maintenance and Repair,,CAPEX,HFTD,$ Thousands,0,"PSPS - for sectionalization, etc.",NA,2019,NA,WMPMA,Exceeds,G.O. 95,NA,"Maintenance, repair, and replacement of connectors, including hotline clamps",,SDG&E,2023,v3.1,0,SDGE_2023_Q4_Tables1-15.xlsx,Table 11,26,AE26,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T11R-1b17efd57fede6a3,T11-d508993f870491,,3110000062,component_of_v4_tracking_id_group,WMP.464,WMP.459;WMP.464;WMP.550,"Grid Design, Operations, and Maintenance",Equipment Maintenance and Repair,,OPEX,Territory,$ Thousands,1642.14314,"PSPS - for sectionalization, etc.",NA,2019,NA,WMPMA,Exceeds,G.O. 95,NA,"Maintenance, repair, and replacement of connectors, including hotline clamps",,SDG&E,2023,v3.1,0,SDGE_2023_Q4_Tables1-15.xlsx,Table 11,26,AF26,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T11R-ef644c001cf6c19e,T11-d508993f870491,,3110000063,component_of_v4_tracking_id_group,WMP.464,WMP.459;WMP.464;WMP.550,"Grid Design, Operations, and Maintenance",Equipment Maintenance and Repair,,OPEX,HFTD,$ Thousands,1248.028786,"PSPS - for sectionalization, etc.",NA,2019,NA,WMPMA,Exceeds,G.O. 95,NA,"Maintenance, repair, and replacement of connectors, including hotline clamps",,SDG&E,2023,v3.1,0,SDGE_2023_Q4_Tables1-15.xlsx,Table 11,26,AG26,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T11R-5299a279d8987902,T11-d508993f870491,,3110000060,component_of_v4_tracking_id_group,WMP.550,WMP.459;WMP.464;WMP.550,"Grid Design, Operations, and Maintenance",Equipment Maintenance and Repair,,CAPEX,Territory,$ Thousands,3431.56058,Equipment failure,NA,2020,NA,WMPMA,Exceeds,G.O. 95,NA,Lightning arrester removal and replacement,,SDG&E,2023,v3.1,0,SDGE_2023_Q4_Tables1-15.xlsx,Table 11,27,AD27,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T11R-83926cdcc8f2d020,T11-d508993f870491,,3110000061,component_of_v4_tracking_id_group,WMP.550,WMP.459;WMP.464;WMP.550,"Grid Design, Operations, and Maintenance",Equipment Maintenance and Repair,,CAPEX,HFTD,$ Thousands,3223.587212,Equipment failure,NA,2020,NA,WMPMA,Exceeds,G.O. 95,NA,Lightning arrester removal and replacement,,SDG&E,2023,v3.1,0,SDGE_2023_Q4_Tables1-15.xlsx,Table 11,27,AE27,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T11R-e18909e1acf92acf,T11-d508993f870491,,3110000062,component_of_v4_tracking_id_group,WMP.550,WMP.459;WMP.464;WMP.550,"Grid Design, Operations, and Maintenance",Equipment Maintenance and Repair,,OPEX,Territory,$ Thousands,0,Equipment failure,NA,2020,NA,WMPMA,Exceeds,G.O. 95,NA,Lightning arrester removal and replacement,,SDG&E,2023,v3.1,0,SDGE_2023_Q4_Tables1-15.xlsx,Table 11,27,AF27,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T11R-a72dc1b00c2c221f,T11-d508993f870491,,3110000063,component_of_v4_tracking_id_group,WMP.550,WMP.459;WMP.464;WMP.550,"Grid Design, Operations, and Maintenance",Equipment Maintenance and Repair,,OPEX,HFTD,$ Thousands,0,Equipment failure,NA,2020,NA,WMPMA,Exceeds,G.O. 95,NA,Lightning arrester removal and replacement,,SDG&E,2023,v3.1,0,SDGE_2023_Q4_Tables1-15.xlsx,Table 11,27,AG27,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T11R-6afa6dd42caa6778,T11-fdb22a97647512,,3110000044,component_of_v4_tracking_id_group,WMP.972,WMP.1189;WMP.453;WMP.972,"Grid Design, Operations, and Maintenance",Grid Design and System Hardening,Other grid topology improvements to minimize risk of ignitions,CAPEX,Territory,$ Thousands,1434.55862,Other contact with object,NA,2022,NA,WMPMA,NA,NA,NA,Avian Protection,,SDG&E,2023,v3.1,0,SDGE_2023_Q4_Tables1-15.xlsx,Table 11,28,AD28,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T11R-8e2968bbd1ab5b9c,T11-fdb22a97647512,,3110000045,component_of_v4_tracking_id_group,WMP.972,WMP.1189;WMP.453;WMP.972,"Grid Design, Operations, and Maintenance",Grid Design and System Hardening,Other grid topology improvements to minimize risk of ignitions,CAPEX,HFTD,$ Thousands,1147.646896,Other contact with object,NA,2022,NA,WMPMA,NA,NA,NA,Avian Protection,,SDG&E,2023,v3.1,0,SDGE_2023_Q4_Tables1-15.xlsx,Table 11,28,AE28,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T11R-b4453c6cad5efd8d,T11-fdb22a97647512,,3110000046,component_of_v4_tracking_id_group,WMP.972,WMP.1189;WMP.453;WMP.972,"Grid Design, Operations, and Maintenance",Grid Design and System Hardening,Other grid topology improvements to minimize risk of ignitions,OPEX,Territory,$ Thousands,8.74347,Other contact with object,NA,2022,NA,WMPMA,NA,NA,NA,Avian Protection,,SDG&E,2023,v3.1,0,SDGE_2023_Q4_Tables1-15.xlsx,Table 11,28,AF28,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T11R-ac84b0ef632491dd,T11-fdb22a97647512,,3110000047,component_of_v4_tracking_id_group,WMP.972,WMP.1189;WMP.453;WMP.972,"Grid Design, Operations, and Maintenance",Grid Design and System Hardening,Other grid topology improvements to minimize risk of ignitions,OPEX,HFTD,$ Thousands,6.994776,Other contact with object,NA,2022,NA,WMPMA,NA,NA,NA,Avian Protection,,SDG&E,2023,v3.1,0,SDGE_2023_Q4_Tables1-15.xlsx,Table 11,28,AG28,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T11R-b1fa15c22b48e23e,T11-fdb22a97647512,,3110000044,component_of_v4_tracking_id_group,WMP.1189,WMP.1189;WMP.453;WMP.972,"Grid Design, Operations, and Maintenance",Grid Design and System Hardening,Other grid topology improvements to minimize risk of ignitions,CAPEX,Territory,$ Thousands,67.26804,Equipment failure,NA,2021,NA,NA,NA,NA,NA,Strategic Pole Replacement Program,,SDG&E,2023,v3.1,0,SDGE_2023_Q4_Tables1-15.xlsx,Table 11,29,AD29,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T11R-d275ea7ec58259ff,T11-fdb22a97647512,,3110000045,component_of_v4_tracking_id_group,WMP.1189,WMP.1189;WMP.453;WMP.972,"Grid Design, Operations, and Maintenance",Grid Design and System Hardening,Other grid topology improvements to minimize risk of ignitions,CAPEX,HFTD,$ Thousands,56.0567,Equipment failure,NA,2021,NA,NA,NA,NA,NA,Strategic Pole Replacement Program,,SDG&E,2023,v3.1,0,SDGE_2023_Q4_Tables1-15.xlsx,Table 11,29,AE29,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T11R-418c4a35b682191c,T11-fdb22a97647512,,3110000046,component_of_v4_tracking_id_group,WMP.1189,WMP.1189;WMP.453;WMP.972,"Grid Design, Operations, and Maintenance",Grid Design and System Hardening,Other grid topology improvements to minimize risk of ignitions,OPEX,Territory,$ Thousands,0.29896,Equipment failure,NA,2021,NA,NA,NA,NA,NA,Strategic Pole Replacement Program,,SDG&E,2023,v3.1,0,SDGE_2023_Q4_Tables1-15.xlsx,Table 11,29,AF29,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T11R-780505167fe763d6,T11-fdb22a97647512,,3110000047,component_of_v4_tracking_id_group,WMP.1189,WMP.1189;WMP.453;WMP.972,"Grid Design, Operations, and Maintenance",Grid Design and System Hardening,Other grid topology improvements to minimize risk of ignitions,OPEX,HFTD,$ Thousands,0.249133333,Equipment failure,NA,2021,NA,NA,NA,NA,NA,Strategic Pole Replacement Program,,SDG&E,2023,v3.1,0,SDGE_2023_Q4_Tables1-15.xlsx,Table 11,29,AG29,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T11R-f020da757051e2c9,T11-3ff86e60889b85,,3110000076,component_of_v4_tracking_id_group,WMP.449,WMP.1205;WMP.449,"Grid Design, Operations, and Maintenance",Grid Operations and Procedures,Grid Response Procedures and Notifications,CAPEX,Territory,$ Thousands,9.575976416,"PSPS - for sectionalization, etc.",NA,2011,2019 GRC,NA,Exceeds,P.U. Code § 451,NA,Wireless Fault Indicators,,SDG&E,2023,v3.1,0,SDGE_2023_Q4_Tables1-15.xlsx,Table 11,30,AD30,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T11R-eff19eb5d619629e,T11-3ff86e60889b85,,3110000077,component_of_v4_tracking_id_group,WMP.449,WMP.1205;WMP.449,"Grid Design, Operations, and Maintenance",Grid Operations and Procedures,Grid Response Procedures and Notifications,CAPEX,HFTD,$ Thousands,3.590991156,"PSPS - for sectionalization, etc.",NA,2011,2019 GRC,NA,Exceeds,P.U. Code § 451,NA,Wireless Fault Indicators,,SDG&E,2023,v3.1,0,SDGE_2023_Q4_Tables1-15.xlsx,Table 11,30,AE30,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T11R-f673cfa8005c102b,T11-3ff86e60889b85,,3110000078,component_of_v4_tracking_id_group,WMP.449,WMP.1205;WMP.449,"Grid Design, Operations, and Maintenance",Grid Operations and Procedures,Grid Response Procedures and Notifications,OPEX,Territory,$ Thousands,0,"PSPS - for sectionalization, etc.",NA,2011,2019 GRC,NA,Exceeds,P.U. Code § 451,NA,Wireless Fault Indicators,,SDG&E,2023,v3.1,0,SDGE_2023_Q4_Tables1-15.xlsx,Table 11,30,AF30,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T11R-cb2cb0f9858e52e9,T11-3ff86e60889b85,,3110000079,component_of_v4_tracking_id_group,WMP.449,WMP.1205;WMP.449,"Grid Design, Operations, and Maintenance",Grid Operations and Procedures,Grid Response Procedures and Notifications,OPEX,HFTD,$ Thousands,0,"PSPS - for sectionalization, etc.",NA,2011,2019 GRC,NA,Exceeds,P.U. Code § 451,NA,Wireless Fault Indicators,,SDG&E,2023,v3.1,0,SDGE_2023_Q4_Tables1-15.xlsx,Table 11,30,AG30,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T11R-99f8c0c2c913a501,T11-98d6856c9a073e,,3110000048,component_of_v4_tracking_id_group,WMP.461,WMP.461,"Grid Design, Operations, and Maintenance",Grid Design and System Hardening,Other grid topology improvements to mitigate or reduce PSPS events,CAPEX,Territory,$ Thousands,2035.140909,"PSPS - for sectionalization, etc.",NA,2019,NA,WMPMA,Exceeds,G.O. 95,NA,PSPS Sectionalizing Enhancements,,SDG&E,2023,v3.1,0,SDGE_2023_Q4_Tables1-15.xlsx,Table 11,31,AD31,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T11R-89082a2a065e71cc,T11-98d6856c9a073e,,3110000049,component_of_v4_tracking_id_group,WMP.461,WMP.461,"Grid Design, Operations, and Maintenance",Grid Design and System Hardening,Other grid topology improvements to mitigate or reduce PSPS events,CAPEX,HFTD,$ Thousands,2035.140909,"PSPS - for sectionalization, etc.",NA,2019,NA,WMPMA,Exceeds,G.O. 95,NA,PSPS Sectionalizing Enhancements,,SDG&E,2023,v3.1,0,SDGE_2023_Q4_Tables1-15.xlsx,Table 11,31,AE31,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T11R-ee2ebf3b5538b577,T11-98d6856c9a073e,,3110000050,component_of_v4_tracking_id_group,WMP.461,WMP.461,"Grid Design, Operations, and Maintenance",Grid Design and System Hardening,Other grid topology improvements to mitigate or reduce PSPS events,OPEX,Territory,$ Thousands,0,"PSPS - for sectionalization, etc.",NA,2019,NA,WMPMA,Exceeds,G.O. 95,NA,PSPS Sectionalizing Enhancements,,SDG&E,2023,v3.1,0,SDGE_2023_Q4_Tables1-15.xlsx,Table 11,31,AF31,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T11R-48d916af5b7014cf,T11-98d6856c9a073e,,3110000051,component_of_v4_tracking_id_group,WMP.461,WMP.461,"Grid Design, Operations, and Maintenance",Grid Design and System Hardening,Other grid topology improvements to mitigate or reduce PSPS events,OPEX,HFTD,$ Thousands,0,"PSPS - for sectionalization, etc.",NA,2019,NA,WMPMA,Exceeds,G.O. 95,NA,PSPS Sectionalizing Enhancements,,SDG&E,2023,v3.1,0,SDGE_2023_Q4_Tables1-15.xlsx,Table 11,31,AG31,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
