record_id,metric_number,legacy_metric_number_mapped,v3_1_to_v3_2_domain_status,v3_2_to_v4_label_status,metric_type,ignition_driver,line_type,hftd_tier,unit_canonical,unit_crosswalk_status,ignition_driver_tracked,actual_value,comments,blank_meaning,utility_id,reporting_year,reporting_quarter,schema_version,source_revision,source_report_quarter,source_file,source_sheet,source_row,source_value_cell,guideline_url
T6R-a5ad747e1e247a55,1060000183,5.a.t.0,exact,exact,5. Wire-to-wire contact,Wire-to-wire contact,Transmission,Non-HFTD,# ignitions,exact,,0,,,SDG&E,2024,1,v3.2,2,1,SDGE_2024_Q1_Tables1-15_R2.xlsx,Table 6,193,I193,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T6R-1ca417af962632cd,1060000184,5.a.t.2,exact,exact,5. Wire-to-wire contact,Wire-to-wire contact,Transmission,HFTD Tier 2,# ignitions,exact,,0,,,SDG&E,2024,1,v3.2,2,1,SDGE_2024_Q1_Tables1-15_R2.xlsx,Table 6,194,I194,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T6R-52905b061283f2fb,1060000185,5.a.t.3,exact,exact,5. Wire-to-wire contact,Wire-to-wire contact,Transmission,HFTD Tier 3,# ignitions,exact,,0,,,SDG&E,2024,1,v3.2,2,1,SDGE_2024_Q1_Tables1-15_R2.xlsx,Table 6,195,I195,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T6R-2f6e2ce10e590010,1060000186,6.a.d.0,exact,exact,6. Contamination,Contamination,Distribution,Non-HFTD,# ignitions,exact,,,,SDG&E does not currently track this driver,SDG&E,2024,1,v3.2,2,1,SDGE_2024_Q1_Tables1-15_R2.xlsx,Table 6,196,I196,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T6R-a3c1936a662c9d20,1060000187,6.a.d.2,exact,exact,6. Contamination,Contamination,Distribution,HFTD Tier 2,# ignitions,exact,,,,SDG&E does not currently track this driver,SDG&E,2024,1,v3.2,2,1,SDGE_2024_Q1_Tables1-15_R2.xlsx,Table 6,197,I197,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T6R-17e264a300359e1e,1060000188,6.a.d.3,exact,exact,6. Contamination,Contamination,Distribution,HFTD Tier 3,# ignitions,exact,,,,SDG&E does not currently track this driver,SDG&E,2024,1,v3.2,2,1,SDGE_2024_Q1_Tables1-15_R2.xlsx,Table 6,198,I198,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T6R-eadcf6a8ca3e5178,1060000189,6.a.t.0,exact,exact,6. Contamination,Contamination,Transmission,Non-HFTD,# ignitions,exact,,,,SDG&E does not currently track this driver,SDG&E,2024,1,v3.2,2,1,SDGE_2024_Q1_Tables1-15_R2.xlsx,Table 6,199,I199,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T6R-913b5317d9463912,1060000190,6.a.t.2,exact,exact,6. Contamination,Contamination,Transmission,HFTD Tier 2,# ignitions,exact,,,,SDG&E does not currently track this driver,SDG&E,2024,1,v3.2,2,1,SDGE_2024_Q1_Tables1-15_R2.xlsx,Table 6,200,I200,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T6R-a0a36fd7f05b1166,1060000191,6.a.t.3,exact,exact,6. Contamination,Contamination,Transmission,HFTD Tier 3,# ignitions,exact,,,,SDG&E does not currently track this driver,SDG&E,2024,1,v3.2,2,1,SDGE_2024_Q1_Tables1-15_R2.xlsx,Table 6,201,I201,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T6R-5ca0f71c820c89f2,1060000192,7.a.d.0,exact,exact,7. Protective device operation,Protective device operation,Distribution,Non-HFTD,# ignitions,exact,,,,SDG&E does not currently track this driver,SDG&E,2024,1,v3.2,2,1,SDGE_2024_Q1_Tables1-15_R2.xlsx,Table 6,202,I202,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T6R-ad0a4e6995fc705b,1060000193,7.a.d.2,exact,exact,7. Protective device operation,Protective device operation,Distribution,HFTD Tier 2,# ignitions,exact,,,,SDG&E does not currently track this driver,SDG&E,2024,1,v3.2,2,1,SDGE_2024_Q1_Tables1-15_R2.xlsx,Table 6,203,I203,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T6R-8a8b9be5b9083f88,1060000194,7.a.d.3,exact,exact,7. Protective device operation,Protective device operation,Distribution,HFTD Tier 3,# ignitions,exact,,,,SDG&E does not currently track this driver,SDG&E,2024,1,v3.2,2,1,SDGE_2024_Q1_Tables1-15_R2.xlsx,Table 6,204,I204,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T6R-bab14a0c5ceb2acf,1060000195,7.a.t.0,exact,exact,7. Protective device operation,Protective device operation,Transmission,Non-HFTD,# ignitions,exact,,,,SDG&E does not currently track this driver,SDG&E,2024,1,v3.2,2,1,SDGE_2024_Q1_Tables1-15_R2.xlsx,Table 6,205,I205,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T6R-f377a0fe3cbba164,1060000196,7.a.t.2,exact,exact,7. Protective device operation,Protective device operation,Transmission,HFTD Tier 2,# ignitions,exact,,,,SDG&E does not currently track this driver,SDG&E,2024,1,v3.2,2,1,SDGE_2024_Q1_Tables1-15_R2.xlsx,Table 6,206,I206,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T6R-b21c49dee1f44208,1060000197,7.a.t.3,exact,exact,7. Protective device operation,Protective device operation,Transmission,HFTD Tier 3,# ignitions,exact,,,,SDG&E does not currently track this driver,SDG&E,2024,1,v3.2,2,1,SDGE_2024_Q1_Tables1-15_R2.xlsx,Table 6,207,I207,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T6R-b8b03dc6b73f87ac,1060000198,8.a.d.0,exact,canonical_label_update,8. Vandalism / theft,Vandalism / theft,Distribution,Non-HFTD,# ignitions,exact,,0,,,SDG&E,2024,1,v3.2,2,1,SDGE_2024_Q1_Tables1-15_R2.xlsx,Table 6,208,I208,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T6R-ee01794633c72a29,1060000199,8.a.d.2,exact,canonical_label_update,8. Vandalism / theft,Vandalism / theft,Distribution,HFTD Tier 2,# ignitions,exact,,0,,,SDG&E,2024,1,v3.2,2,1,SDGE_2024_Q1_Tables1-15_R2.xlsx,Table 6,209,I209,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T6R-2a1c73affcf512b8,1060000200,8.a.d.3,exact,canonical_label_update,8. Vandalism / theft,Vandalism / theft,Distribution,HFTD Tier 3,# ignitions,exact,,0,,,SDG&E,2024,1,v3.2,2,1,SDGE_2024_Q1_Tables1-15_R2.xlsx,Table 6,210,I210,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T6R-d16de8de154c8f87,1060000201,8.a.t.0,exact,canonical_label_update,8. Vandalism / theft,Vandalism / theft,Transmission,Non-HFTD,# ignitions,exact,,0,,,SDG&E,2024,1,v3.2,2,1,SDGE_2024_Q1_Tables1-15_R2.xlsx,Table 6,211,I211,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T6R-9330f7ce972cf8d1,1060000202,8.a.t.2,exact,canonical_label_update,8. Vandalism / theft,Vandalism / theft,Transmission,HFTD Tier 2,# ignitions,exact,,0,,,SDG&E,2024,1,v3.2,2,1,SDGE_2024_Q1_Tables1-15_R2.xlsx,Table 6,212,I212,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T6R-3597de7a1a480534,1060000203,8.a.t.3,exact,canonical_label_update,8. Vandalism / theft,Vandalism / theft,Transmission,HFTD Tier 3,# ignitions,exact,,0,,,SDG&E,2024,1,v3.2,2,1,SDGE_2024_Q1_Tables1-15_R2.xlsx,Table 6,213,I213,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T6R-a301b7f8832a1cd7,1060000204,9.a.d.0,exact,exact,9. Lightning,Lightning,Distribution,Non-HFTD,# ignitions,exact,,,,SDG&E did not track this driver historically but can implement for future ignitions,SDG&E,2024,1,v3.2,2,1,SDGE_2024_Q1_Tables1-15_R2.xlsx,Table 6,214,I214,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T6R-3b8cc0d54a9edaaa,1060000205,9.a.d.2,exact,exact,9. Lightning,Lightning,Distribution,HFTD Tier 2,# ignitions,exact,,,,SDG&E did not track this driver historically but can implement for future ignitions,SDG&E,2024,1,v3.2,2,1,SDGE_2024_Q1_Tables1-15_R2.xlsx,Table 6,215,I215,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T6R-5bc85f577535d318,1060000206,9.a.d.3,exact,exact,9. Lightning,Lightning,Distribution,HFTD Tier 3,# ignitions,exact,,,,SDG&E did not track this driver historically but can implement for future ignitions,SDG&E,2024,1,v3.2,2,1,SDGE_2024_Q1_Tables1-15_R2.xlsx,Table 6,216,I216,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T6R-7dcc04c4f9cc1ec7,1060000207,9.a.t.0,exact,exact,9. Lightning,Lightning,Transmission,Non-HFTD,# ignitions,exact,,,,SDG&E did not track this driver historically but can implement for future ignitions,SDG&E,2024,1,v3.2,2,1,SDGE_2024_Q1_Tables1-15_R2.xlsx,Table 6,217,I217,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T6R-7abd5b4c9bf592c5,1060000208,9.a.t.2,exact,exact,9. Lightning,Lightning,Transmission,HFTD Tier 2,# ignitions,exact,,,,SDG&E did not track this driver historically but can implement for future ignitions,SDG&E,2024,1,v3.2,2,1,SDGE_2024_Q1_Tables1-15_R2.xlsx,Table 6,218,I218,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T6R-698e445e8b9c9eb3,1060000209,9.a.t.3,exact,exact,9. Lightning,Lightning,Transmission,HFTD Tier 3,# ignitions,exact,,,,SDG&E did not track this driver historically but can implement for future ignitions,SDG&E,2024,1,v3.2,2,1,SDGE_2024_Q1_Tables1-15_R2.xlsx,Table 6,219,I219,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T6R-73da727858dea405,1060000210,10.a.d.0,exact,canonical_label_update,10. Unknown,Unknown (unknown),Distribution,Non-HFTD,# ignitions,exact,,0,,,SDG&E,2024,1,v3.2,2,1,SDGE_2024_Q1_Tables1-15_R2.xlsx,Table 6,220,I220,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T6R-6cbdda048ee7945d,1060000211,10.a.d.2,exact,canonical_label_update,10. Unknown,Unknown (unknown),Distribution,HFTD Tier 2,# ignitions,exact,,0,,,SDG&E,2024,1,v3.2,2,1,SDGE_2024_Q1_Tables1-15_R2.xlsx,Table 6,221,I221,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T6R-5f9298d958c3cf7e,1060000212,10.a.d.3,exact,canonical_label_update,10. Unknown,Unknown (unknown),Distribution,HFTD Tier 3,# ignitions,exact,,0,,,SDG&E,2024,1,v3.2,2,1,SDGE_2024_Q1_Tables1-15_R2.xlsx,Table 6,222,I222,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T6R-64afd40ff1aa313d,1060000213,10.a.t.0,exact,canonical_label_update,10. Unknown,Unknown (unknown),Transmission,Non-HFTD,# ignitions,exact,,0,,,SDG&E,2024,1,v3.2,2,1,SDGE_2024_Q1_Tables1-15_R2.xlsx,Table 6,223,I223,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T6R-9f6334eb8cc09fc2,1060000214,10.a.t.2,exact,canonical_label_update,10. Unknown,Unknown (unknown),Transmission,HFTD Tier 2,# ignitions,exact,,0,,,SDG&E,2024,1,v3.2,2,1,SDGE_2024_Q1_Tables1-15_R2.xlsx,Table 6,224,I224,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T6R-534c7efffd21c527,1060000215,10.a.t.3,exact,canonical_label_update,10. Unknown,Unknown (unknown),Transmission,HFTD Tier 3,# ignitions,exact,,0,,,SDG&E,2024,1,v3.2,2,1,SDGE_2024_Q1_Tables1-15_R2.xlsx,Table 6,225,I225,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T6R-44e2066bf3bbee9b,1060000216,11.a.d.0,exact,canonical_label_update,11. Other,Other (other),Distribution,Non-HFTD,# ignitions,exact,,0,,,SDG&E,2024,1,v3.2,2,1,SDGE_2024_Q1_Tables1-15_R2.xlsx,Table 6,226,I226,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T6R-eb3ae01f3d26641a,1060000217,11.a.d.2,exact,canonical_label_update,11. Other,Other (other),Distribution,HFTD Tier 2,# ignitions,exact,,0,,,SDG&E,2024,1,v3.2,2,1,SDGE_2024_Q1_Tables1-15_R2.xlsx,Table 6,227,I227,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T6R-ef339c3aa0a817f8,1060000218,11.a.d.3,exact,canonical_label_update,11. Other,Other (other),Distribution,HFTD Tier 3,# ignitions,exact,,0,,,SDG&E,2024,1,v3.2,2,1,SDGE_2024_Q1_Tables1-15_R2.xlsx,Table 6,228,I228,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T6R-c6f13dc4d7d8caaa,1060000219,11.a.t.0,exact,canonical_label_update,11. Other,Other (other),Transmission,Non-HFTD,# ignitions,exact,,0,,,SDG&E,2024,1,v3.2,2,1,SDGE_2024_Q1_Tables1-15_R2.xlsx,Table 6,229,I229,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T6R-0d34bcd10d263841,1060000220,11.a.t.2,exact,canonical_label_update,11. Other,Other (other),Transmission,HFTD Tier 2,# ignitions,exact,,0,,,SDG&E,2024,1,v3.2,2,1,SDGE_2024_Q1_Tables1-15_R2.xlsx,Table 6,230,I230,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T6R-6337e930ca2defec,1060000221,11.a.t.3,exact,canonical_label_update,11. Other,Other (other),Transmission,HFTD Tier 3,# ignitions,exact,,0,,,SDG&E,2024,1,v3.2,2,1,SDGE_2024_Q1_Tables1-15_R2.xlsx,Table 6,231,I231,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T6R-a8fce0a4708bfb19,1060000000,1.a.d.0,exact,exact,1. Dig-in,Dig-in,Distribution,Non-HFTD,# ignitions,exact,,,2023 Projection will remain the same as submitted in the 2023 Base WMP,SDG&E does not consider this driver as a risk event - see comments in QDR cover letter,SDG&E,2024,2,v3.2,1,2,SDGE_2024_Q2_Tables1-15_R1.xlsx,Table 6,10,I10,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T6R-3818a457677b35fb,1060000001,1.a.d.2,exact,exact,1. Dig-in,Dig-in,Distribution,HFTD Tier 2,# ignitions,exact,,,,SDG&E does not consider this driver as a risk event - see comments in QDR cover letter,SDG&E,2024,2,v3.2,1,2,SDGE_2024_Q2_Tables1-15_R1.xlsx,Table 6,11,I11,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T6R-a029a7e72fcd6941,1060000002,1.a.d.3,exact,exact,1. Dig-in,Dig-in,Distribution,HFTD Tier 3,# ignitions,exact,,,,SDG&E does not consider this driver as a risk event - see comments in QDR cover letter,SDG&E,2024,2,v3.2,1,2,SDGE_2024_Q2_Tables1-15_R1.xlsx,Table 6,12,I12,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T6R-225155daa1281589,1060000003,1.a.t.0,exact,exact,1. Dig-in,Dig-in,Transmission,Non-HFTD,# ignitions,exact,,,,SDG&E does not consider this driver as a risk event - see comments in QDR cover letter,SDG&E,2024,2,v3.2,1,2,SDGE_2024_Q2_Tables1-15_R1.xlsx,Table 6,13,I13,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T6R-9a91832fe8fc9694,1060000004,1.a.t.2,exact,exact,1. Dig-in,Dig-in,Transmission,HFTD Tier 2,# ignitions,exact,,,,SDG&E does not consider this driver as a risk event - see comments in QDR cover letter,SDG&E,2024,2,v3.2,1,2,SDGE_2024_Q2_Tables1-15_R1.xlsx,Table 6,14,I14,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T6R-f6d19ea6fa21705c,1060000005,1.a.t.3,exact,exact,1. Dig-in,Dig-in,Transmission,HFTD Tier 3,# ignitions,exact,,,,SDG&E does not consider this driver as a risk event - see comments in QDR cover letter,SDG&E,2024,2,v3.2,1,2,SDGE_2024_Q2_Tables1-15_R1.xlsx,Table 6,15,I15,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T6R-e0207bef3cb5efed,1060000006,2.a.d.0,exact,exact,2. Contact from object,Animal contact,Distribution,Non-HFTD,# ignitions,exact,,0,,,SDG&E,2024,2,v3.2,1,2,SDGE_2024_Q2_Tables1-15_R1.xlsx,Table 6,16,I16,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T6R-74fc16d2ccae25c0,1060000007,2.a.d.2,exact,exact,2. Contact from object,Animal contact,Distribution,HFTD Tier 2,# ignitions,exact,,0,,,SDG&E,2024,2,v3.2,1,2,SDGE_2024_Q2_Tables1-15_R1.xlsx,Table 6,17,I17,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T6R-df6254f62ecca78a,1060000008,2.a.d.3,exact,exact,2. Contact from object,Animal contact,Distribution,HFTD Tier 3,# ignitions,exact,,0,,,SDG&E,2024,2,v3.2,1,2,SDGE_2024_Q2_Tables1-15_R1.xlsx,Table 6,18,I18,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T6R-27f553e6292cd555,1060000009,2.a.t.0,exact,exact,2. Contact from object,Animal contact,Transmission,Non-HFTD,# ignitions,exact,,0,,,SDG&E,2024,2,v3.2,1,2,SDGE_2024_Q2_Tables1-15_R1.xlsx,Table 6,19,I19,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T6R-77057b638782884e,1060000010,2.a.t.2,exact,exact,2. Contact from object,Animal contact,Transmission,HFTD Tier 2,# ignitions,exact,,1,,,SDG&E,2024,2,v3.2,1,2,SDGE_2024_Q2_Tables1-15_R1.xlsx,Table 6,20,I20,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T6R-4290615079548eca,1060000011,2.a.t.3,exact,exact,2. Contact from object,Animal contact,Transmission,HFTD Tier 3,# ignitions,exact,,0,,,SDG&E,2024,2,v3.2,1,2,SDGE_2024_Q2_Tables1-15_R1.xlsx,Table 6,21,I21,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T6R-f082ea49f7c829be,1060000012,2.b.d.0,exact,exact,2. Contact from object,Balloon contact,Distribution,Non-HFTD,# ignitions,exact,,1,,,SDG&E,2024,2,v3.2,1,2,SDGE_2024_Q2_Tables1-15_R1.xlsx,Table 6,22,I22,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T6R-380d3ce5234186ac,1060000013,2.b.d.2,exact,exact,2. Contact from object,Balloon contact,Distribution,HFTD Tier 2,# ignitions,exact,,0,,,SDG&E,2024,2,v3.2,1,2,SDGE_2024_Q2_Tables1-15_R1.xlsx,Table 6,23,I23,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T6R-7747ff806a600124,1060000014,2.b.d.3,exact,exact,2. Contact from object,Balloon contact,Distribution,HFTD Tier 3,# ignitions,exact,,0,,,SDG&E,2024,2,v3.2,1,2,SDGE_2024_Q2_Tables1-15_R1.xlsx,Table 6,24,I24,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T6R-2ea90c9c95059887,1060000015,2.b.t.0,exact,exact,2. Contact from object,Balloon contact,Transmission,Non-HFTD,# ignitions,exact,,0,,,SDG&E,2024,2,v3.2,1,2,SDGE_2024_Q2_Tables1-15_R1.xlsx,Table 6,25,I25,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T6R-970b7277e8336380,1060000016,2.b.t.2,exact,exact,2. Contact from object,Balloon contact,Transmission,HFTD Tier 2,# ignitions,exact,,0,,,SDG&E,2024,2,v3.2,1,2,SDGE_2024_Q2_Tables1-15_R1.xlsx,Table 6,26,I26,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T6R-c2934e3c2742df84,1060000017,2.b.t.3,exact,exact,2. Contact from object,Balloon contact,Transmission,HFTD Tier 3,# ignitions,exact,,0,,,SDG&E,2024,2,v3.2,1,2,SDGE_2024_Q2_Tables1-15_R1.xlsx,Table 6,27,I27,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T6R-712452a366bfb162,1060000018,2.c.d.0,exact,exact,2. Contact from object,Land vehicle contact,Distribution,Non-HFTD,# ignitions,exact,,2,,,SDG&E,2024,2,v3.2,1,2,SDGE_2024_Q2_Tables1-15_R1.xlsx,Table 6,28,I28,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T6R-481672c611733842,1060000019,2.c.d.2,exact,exact,2. Contact from object,Land vehicle contact,Distribution,HFTD Tier 2,# ignitions,exact,,0,,,SDG&E,2024,2,v3.2,1,2,SDGE_2024_Q2_Tables1-15_R1.xlsx,Table 6,29,I29,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T6R-7b90e1d9807eb6b2,1060000020,2.c.d.3,exact,exact,2. Contact from object,Land vehicle contact,Distribution,HFTD Tier 3,# ignitions,exact,,0,,,SDG&E,2024,2,v3.2,1,2,SDGE_2024_Q2_Tables1-15_R1.xlsx,Table 6,30,I30,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T6R-6b48b93ca3cbb0af,1060000021,2.c.t.0,exact,exact,2. Contact from object,Land vehicle contact,Transmission,Non-HFTD,# ignitions,exact,,0,,,SDG&E,2024,2,v3.2,1,2,SDGE_2024_Q2_Tables1-15_R1.xlsx,Table 6,31,I31,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T6R-d9b6fa605a3e1e98,1060000022,2.c.t.2,exact,exact,2. Contact from object,Land vehicle contact,Transmission,HFTD Tier 2,# ignitions,exact,,0,,,SDG&E,2024,2,v3.2,1,2,SDGE_2024_Q2_Tables1-15_R1.xlsx,Table 6,32,I32,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T6R-e7d21ba83267df87,1060000023,2.c.t.3,exact,exact,2. Contact from object,Land vehicle contact,Transmission,HFTD Tier 3,# ignitions,exact,,0,,,SDG&E,2024,2,v3.2,1,2,SDGE_2024_Q2_Tables1-15_R1.xlsx,Table 6,33,I33,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T6R-0b911d92b1a2d740,1060000024,2.d.d.0,exact,exact,2. Contact from object,Aircraft vehicle contact,Distribution,Non-HFTD,# ignitions,exact,,,,SDG&E did not track this driver historically but can implement for future ignitions,SDG&E,2024,2,v3.2,1,2,SDGE_2024_Q2_Tables1-15_R1.xlsx,Table 6,34,I34,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T6R-1e2e4310582ac743,1060000025,2.d.d.2,exact,exact,2. Contact from object,Aircraft vehicle contact,Distribution,HFTD Tier 2,# ignitions,exact,,,,SDG&E did not track this driver historically but can implement for future ignitions,SDG&E,2024,2,v3.2,1,2,SDGE_2024_Q2_Tables1-15_R1.xlsx,Table 6,35,I35,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
